p,gap,res_mod30,next_res_mod30
61979,2,29,1
61981,6,1,7
61987,4,7,11
61991,12,11,23
62003,8,23,1
62011,6,1,7
62017,22,7,29
62039,8,29,7
62047,6,7,13
62053,4,13,17
62057,14,17,1
62071,10,1,11
62081,18,11,29
62099,20,29,19
62119,10,19,29
62129,2,29,1
62131,6,1,7
62137,4,7,11
62141,2,11,13
62143,28,13,11
62171,18,11,29
62189,2,29,1
62191,10,1,11
62201,6,11,17
62207,6,17,23
62213,6,23,29
62219,14,29,13
62233,40,13,23
62273,24,23,17
62297,2,17,19
62299,4,19,23
62303,8,23,1
62311,12,1,13
62323,4,13,17
62327,20,17,7
62347,4,7,11
62351,32,11,13
62383,18,13,1
62401,16,1,17
62417,6,17,23
62423,36,23,29
62459,8,29,7
62467,6,7,13
62473,4,13,17
62477,6,17,23
62483,14,23,7
62497,4,7,11
62501,6,11,17
62507,26,17,13
62533,6,13,19
62539,10,19,29
62549,14,29,13
62563,18,13,1
62581,10,1,11
62591,6,11,17
62597,6,17,23
62603,14,23,7
62617,10,7,17
62627,6,17,23
62633,6,23,29
62639,14,29,13
62653,6,13,19
62659,24,19,13
62683,4,13,17
62687,14,17,1
62701,22,1,23
62723,8,23,1
62731,12,1,13
62743,10,13,23
62753,8,23,1
62761,12,1,13
62773,18,13,1
62791,10,1,11
62801,18,11,29
62819,8,29,7
62827,24,7,1
62851,10,1,11
62861,8,11,19
62869,4,19,23
62873,24,23,17
62897,6,17,23
62903,18,23,11
62921,6,11,17
62927,2,17,19
62929,10,19,29
62939,30,29,29
62969,2,29,1
62971,10,1,11
62981,2,11,13
62983,4,13,17
62987,2,17,19
62989,40,19,29
63029,2,29,1
63031,28,1,29
63059,8,29,7
63067,6,7,13
63073,6,13,19
63079,18,19,7
63097,6,7,13
63103,10,13,23
63113,14,23,7
63127,4,7,11
63131,18,11,29
63149,30,29,29
63179,18,29,17
63197,2,17,19
63199,12,19,1
63211,30,1,1
63241,6,1,7
63247,30,7,7
63277,4,7,11
63281,18,11,29
63299,12,29,11
63311,2,11,13
63313,4,13,17
63317,14,17,1
63331,6,1,7
63337,10,7,17
63347,6,17,23
63353,8,23,1
63361,6,1,7
63367,10,7,17
63377,12,17,29
63389,2,29,1
63391,6,1,7
63397,12,7,19
63409,10,19,29
63419,2,29,1
63421,18,1,19
63439,4,19,23
63443,20,23,13
63463,4,13,17
63467,6,17,23
63473,14,23,7
63487,6,7,13
63493,6,13,19
63499,22,19,11
63521,6,11,17
63527,6,17,23
63533,8,23,1
63541,18,1,19
63559,18,19,7
63577,10,7,17
63587,2,17,19
63589,10,19,29
63599,2,29,1
63601,6,1,7
63607,4,7,11
63611,6,11,17
63617,12,17,29
63629,18,29,17
63647,2,17,19
63649,10,19,29
63659,8,29,7
63667,4,7,11
63671,18,11,29
63689,2,29,1
63691,6,1,7
63697,6,7,13
63703,6,13,19
63709,10,19,29
63719,8,29,7
63727,10,7,17
63737,6,17,23
63743,18,23,11
63761,12,11,23
63773,8,23,1
63781,12,1,13
63793,6,13,19
63799,4,19,23
63803,6,23,29
63809,14,29,13
63823,16,13,29
63839,2,29,1
63841,12,1,13
63853,4,13,17
63857,6,17,23
63863,38,23,1
63901,6,1,7
63907,6,7,13
63913,16,13,29
63929,20,29,19
63949,28,19,17
63977,20,17,7
63997,10,7,17
64007,6,17,23
64013,6,23,29
64019,14,29,13
64033,4,13,17
64037,26,17,13
64063,4,13,17
64067,14,17,1
64081,10,1,11
64091,18,11,29
64109,14,29,13
64123,28,13,11
64151,2,11,13
64153,4,13,17
64157,14,17,1
64171,16,1,17
64187,2,17,19
64189,28,19,17
64217,6,17,23
64223,8,23,1
64231,6,1,7
64237,34,7,11
64271,8,11,19
64279,4,19,23
64283,18,23,11
64301,2,11,13
64303,16,13,29
64319,8,29,7
64327,6,7,13
64333,40,13,23
64373,8,23,1
64381,18,1,19
64399,4,19,23
64403,30,23,23
64433,6,23,29
64439,12,29,11
64451,2,11,13
64453,30,13,13
64483,6,13,19
64489,10,19,29
64499,14,29,13
64513,40,13,23
64553,14,23,7
64567,10,7,17
64577,2,17,19
64579,12,19,1
64591,10,1,11
64601,8,11,19
64609,4,19,23
64613,8,23,1
64621,6,1,7
64627,6,7,13
64633,28,13,11
64661,2,11,13
64663,4,13,17
64667,12,17,29
64679,14,29,13
64693,16,13,29
64709,8,29,7
64717,30,7,7
64747,16,7,23
64763,18,23,11
64781,2,11,13
64783,10,13,23
64793,18,23,11
64811,6,11,17
64817,32,17,19
64849,4,19,23
64853,18,23,11
64871,6,11,17
64877,2,17,19
64879,12,19,1
64891,10,1,11
64901,18,11,29
64919,2,29,1
64921,6,1,7
64927,10,7,17
64937,14,17,1
64951,18,1,19
64969,28,19,17
64997,6,17,23
65003,8,23,1
65011,16,1,17
65027,2,17,19
65029,4,19,23
65033,20,23,13
65053,10,13,23
65063,8,23,1
65071,18,1,19
65089,10,19,29
65099,2,29,1
65101,10,1,11
65111,8,11,19
65119,4,19,23
65123,6,23,29
65129,12,29,11
65141,6,11,17
65147,20,17,7
65167,4,7,11
65171,2,11,13
65173,6,13,19
65179,4,19,23
65183,20,23,13
65203,10,13,23
65213,26,23,19
65239,18,19,7
65257,10,7,17
65267,2,17,19
65269,18,19,7
65287,6,7,13
65293,16,13,29
65309,14,29,13
65323,4,13,17
65327,26,17,13
65353,4,13,17
65357,14,17,1
65371,10,1,11
65381,12,11,23
65393,14,23,7
65407,6,7,13
65413,6,13,19
65419,4,19,23
65423,14,23,7
65437,10,7,17
65447,2,17,19
65449,30,19,19
65479,18,19,7
65497,22,7,29
65519,2,29,1
65521,16,1,17
65537,2,17,19
65539,4,19,23
65543,8,23,1
65551,6,1,7
65557,6,7,13
65563,16,13,29
65579,2,29,1
65581,6,1,7
65587,12,7,19
65599,10,19,29
65609,8,29,7
65617,12,7,19
65629,4,19,23
65633,14,23,7
65647,4,7,11
65651,6,11,17
65657,20,17,7
65677,10,7,17
65687,12,17,29
65699,2,29,1
65701,6,1,7
65707,6,7,13
65713,4,13,17
65717,2,17,19
65719,10,19,29
65729,2,29,1
65731,30,1,1
65761,16,1,17
65777,12,17,29
65789,20,29,19
65809,18,19,7
65827,4,7,11
65831,6,11,17
65837,2,17,19
65839,4,19,23
65843,8,23,1
65851,16,1,17
65867,14,17,1
65881,18,1,19
65899,22,19,11
65921,6,11,17
65927,2,17,19
65929,22,19,11
65951,6,11,17
65957,6,17,23
65963,18,23,11
65981,2,11,13
65983,10,13,23
65993,36,23,29
66029,8,29,7
66037,4,7,11
66041,6,11,17
66047,20,17,7
66067,4,7,11
66071,12,11,23
66083,6,23,29
66089,14,29,13
66103,4,13,17
66107,2,17,19
66109,28,19,17
66137,24,17,11
66161,8,11,19
66169,4,19,23
66173,6,23,29
66179,12,29,11
66191,30,11,11
66221,18,11,29
66239,32,29,1
66271,22,1,23
66293,8,23,1
66301,36,1,7
66337,6,7,13
66343,4,13,17
66347,12,17,29
66359,2,29,1
66361,12,1,13
66373,4,13,17
66377,6,17,23
66383,20,23,13
66403,10,13,23
66413,18,23,11
66431,18,11,29
66449,8,29,7
66457,6,7,13
66463,4,13,17
66467,24,17,11
66491,8,11,19
66499,10,19,29
66509,14,29,13
66523,6,13,19
66529,4,19,23
66533,8,23,1
66541,12,1,13
66553,16,13,29
66569,2,29,1
66571,16,1,17
66587,6,17,23
66593,8,23,1
66601,16,1,17
66617,12,17,29
66629,14,29,13
66643,10,13,23
66653,30,23,23
66683,14,23,7
66697,4,7,11
66701,12,11,23
66713,8,23,1
66721,12,1,13
66733,6,13,19
66739,10,19,29
66749,2,29,1
66751,12,1,13
66763,28,13,11
66791,6,11,17
66797,12,17,29
66809,12,29,11
66821,20,11,1
66841,10,1,11
66851,2,11,13
66853,10,13,23
66863,14,23,7
66877,6,7,13
66883,6,13,19
66889,30,19,19
66919,4,19,23
66923,8,23,1
66931,12,1,13
66943,4,13,17
66947,2,17,19
66949,10,19,29
66959,14,29,13
66973,4,13,17
66977,26,17,13
67003,18,13,1
67021,12,1,13
67033,10,13,23
67043,6,23,29
67049,8,29,7
67057,4,7,11
67061,12,11,23
67073,6,23,29
67079,24,29,23
67103,18,23,11
67121,8,11,19
67129,10,19,29
67139,2,29,1
67141,12,1,13
67153,4,13,17
67157,12,17,29
67169,12,29,11
67181,6,11,17
67187,2,17,19
67189,22,19,11
67211,2,11,13
67213,4,13,17
67217,2,17,19
67219,12,19,1
67231,16,1,17
67247,14,17,1
67261,10,1,11
67271,2,11,13
67273,16,13,29
67289,18,29,17
67307,32,17,19
67339,4,19,23
67343,6,23,29
67349,20,29,19
67369,22,19,11
67391,8,11,19
67399,10,19,29
67409,2,29,1
67411,10,1,11
67421,6,11,17
67427,2,17,19
67429,4,19,23
67433,14,23,7
67447,6,7,13
67453,24,13,7
67477,4,7,11
67481,8,11,19
67489,4,19,23
67493,6,23,29
67499,12,29,11
67511,12,11,23
67523,8,23,1
67531,6,1,7
67537,10,7,17
67547,12,17,29
67559,8,29,7
67567,10,7,17
67577,2,17,19
67579,10,19,29
67589,12,29,11
67601,6,11,17
67607,12,17,29
67619,12,29,11
67631,20,11,1
67651,28,1,29
67679,20,29,19
67699,10,19,29
67709,14,29,13
67723,10,13,23
67733,8,23,1
67741,10,1,11
67751,6,11,17
67757,2,17,19
67759,4,19,23
67763,14,23,7
67777,6,7,13
67783,6,13,19
67789,12,19,1
67801,6,1,7
67807,12,7,19
67819,10,19,29
67829,14,29,13
67843,10,13,23
67853,14,23,7
67867,16,7,23
67883,8,23,1
67891,10,1,11
67901,26,11,7
67927,4,7,11
67931,2,11,13
67933,6,13,19
67939,4,19,23
67943,14,23,7
67957,4,7,11
67961,6,11,17
67967,12,17,29
67979,8,29,7
67987,6,7,13
67993,30,13,13
68023,18,13,1
68041,12,1,13
68053,6,13,19
68059,12,19,1
68071,16,1,17
68087,12,17,29
68099,12,29,11
68111,2,11,13
68113,28,13,11
68141,6,11,17
68147,14,17,1
68161,10,1,11
68171,36,11,17
68207,2,17,19
68209,4,19,23
68213,6,23,29
68219,8,29,7
68227,12,7,19
68239,22,19,11
68261,18,11,29
68279,2,29,1
68281,30,1,1
68311,18,1,19
68329,22,19,11
68351,20,11,1
68371,18,1,19
68389,10,19,29
68399,38,29,7
68437,6,7,13
68443,4,13,17
68447,2,17,19
68449,24,19,13
68473,4,13,17
68477,6,17,23
68483,6,23,29
68489,2,29,1
68491,10,1,11
68501,6,11,17
68507,14,17,1
68521,10,1,11
68531,8,11,19
68539,4,19,23
68543,24,23,17
68567,14,17,1
68581,16,1,17
68597,14,17,1
68611,22,1,23
68633,6,23,29
68639,20,29,19
68659,10,19,29
68669,14,29,13
68683,4,13,17
68687,12,17,29
68699,12,29,11
68711,2,11,13
68713,16,13,29
68729,8,29,7
68737,6,7,13
68743,6,13,19
68749,18,19,7
68767,4,7,11
68771,6,11,17
68777,14,17,1
68791,22,1,23
68813,6,23,29
68819,2,29,1
68821,42,1,13
68863,16,13,29
68879,2,29,1
68881,10,1,11
68891,6,11,17
68897,2,17,19
68899,4,19,23
68903,6,23,29
68909,8,29,7
68917,10,7,17
68927,20,17,7
68947,16,7,23
68963,30,23,23
68993,8,23,1
69001,10,1,11
69011,8,11,19
69019,10,19,29
69029,2,29,1
69031,30,1,1
69061,6,1,7
69067,6,7,13
69073,36,13,19
69109,10,19,29
69119,8,29,7
69127,16,7,23
69143,6,23,29
69149,2,29,1
69151,12,1,13
69163,28,13,11
69191,2,11,13
69193,4,13,17
69197,6,17,23
69203,18,23,11
69221,12,11,23
69233,6,23,29
69239,8,29,7
69247,10,7,17
69257,2,17,19
69259,4,19,23
69263,50,23,13
69313,4,13,17
69317,20,17,7
69337,4,7,11
69341,30,11,11
69371,8,11,19
69379,4,19,23
69383,6,23,29
69389,12,29,11
69401,2,11,13
69403,24,13,7
69427,4,7,11
69431,8,11,19
69439,18,19,7
69457,6,7,13
69463,4,13,17
69467,6,17,23
69473,8,23,1
69481,10,1,11
69491,2,11,13
69493,4,13,17
69497,2,17,19
69499,40,19,29
69539,18,29,17
69557,36,17,23
69593,30,23,23
69623,30,23,23
69653,8,23,1
69661,16,1,17
69677,14,17,1
69691,6,1,7
69697,12,7,19
69709,28,19,17
69737,2,17,19
69739,22,19,11
69761,2,11,13
69763,4,13,17
69767,12,17,29
69779,30,29,29
69809,12,29,11
69821,6,11,17
69827,2,17,19
69829,4,19,23
69833,14,23,7
69847,10,7,17
69857,2,17,19
69859,18,19,7
69877,22,7,29
69899,12,29,11
69911,18,11,29
69929,2,29,1
69931,10,1,11
69941,18,11,29
69959,32,29,1
69991,6,1,7
69997,4,7,11
70001,2,11,13
70003,6,13,19
70009,10,19,29
70019,20,29,19
70039,12,19,1
70051,10,1,11
70061,6,11,17
70067,12,17,29
70079,20,29,19
70099,12,19,1
70111,6,1,7
70117,4,7,11
70121,2,11,13
70123,16,13,29
70139,2,29,1
70141,16,1,17
70157,6,17,23
70163,14,23,7
70177,4,7,11
70181,2,11,13
70183,16,13,29
70199,2,29,1
70201,6,1,7
70207,16,7,23
70223,6,23,29
70229,8,29,7
70237,4,7,11
70241,8,11,19
70249,22,19,11
70271,18,11,29
70289,8,29,7
70297,12,7,19
70309,4,19,23
70313,8,23,1
70321,6,1,7
70327,24,7,1
70351,22,1,23
70373,6,23,29
70379,2,29,1
70381,12,1,13
70393,30,13,13
70423,6,13,19
70429,10,19,29
70439,12,29,11
70451,6,11,17
70457,2,17,19
70459,22,19,11
70481,6,11,17
70487,2,17,19
70489,12,19,1
70501,6,1,7
70507,22,7,29
70529,8,29,7
70537,12,7,19
70549,22,19,11
70571,2,11,13
70573,10,13,23
70583,6,23,29
70589,18,29,17
70607,12,17,29
70619,2,29,1
70621,6,1,7
70627,12,7,19
70639,18,19,7
70657,6,7,13
70663,4,13,17
70667,20,17,7
70687,22,7,29
70709,8,29,7
70717,12,7,19
70729,24,19,13
70753,16,13,29
70769,14,29,13
70783,10,13,23
70793,30,23,23
70823,18,23,11
70841,2,11,13
70843,6,13,19
70849,4,19,23
70853,14,23,7
70867,10,7,17
70877,2,17,19
70879,12,19,1
70891,10,1,11
70901,12,11,23
70913,6,23,29
70919,2,29,1
70921,16,1,17
70937,12,17,29
70949,2,29,1
70951,6,1,7
70957,12,7,19
70969,10,19,29
70979,2,29,1
70981,10,1,11
70991,6,11,17
70997,2,17,19
70999,12,19,1
71011,12,1,13
71023,16,13,29
71039,20,29,19
71059,10,19,29
71069,12,29,11
71081,8,11,19
71089,30,19,19
71119,10,19,29
71129,14,29,13
71143,4,13,17
71147,6,17,23
71153,8,23,1
71161,6,1,7
71167,4,7,11
71171,20,11,1
71191,18,1,19
71209,24,19,13
71233,4,13,17
71237,12,17,29
71249,8,29,7
71257,4,7,11
71261,2,11,13
71263,24,13,7
71287,6,7,13
71293,24,13,7
71317,10,7,17
71327,2,17,19
71329,4,19,23
71333,6,23,29
71339,2,29,1
71341,6,1,7
71347,6,7,13
71353,6,13,19
71359,4,19,23
71363,24,23,17
71387,2,17,19
71389,10,19,29
71399,12,29,11
71411,2,11,13
71413,6,13,19
71419,10,19,29
71429,8,29,7
71437,6,7,13
71443,10,13,23
71453,18,23,11
71471,2,11,13
71473,6,13,19
71479,4,19,23
71483,20,23,13
71503,24,13,7
71527,10,7,17
71537,12,17,29
71549,2,29,1
71551,12,1,13
71563,6,13,19
71569,24,19,13
71593,4,13,17
71597,36,17,23
71633,14,23,7
71647,16,7,23
71663,8,23,1
71671,22,1,23
71693,6,23,29
71699,8,29,7
71707,4,7,11
71711,2,11,13
71713,6,13,19
71719,22,19,11
71741,20,11,1
71761,16,1,17
71777,12,17,29
71789,18,29,17
71807,2,17,19
71809,12,19,1
71821,16,1,17
71837,6,17,23
71843,6,23,29
71849,12,29,11
71861,6,11,17
71867,12,17,29
71879,2,29,1
71881,6,1,7
71887,12,7,19
71899,10,19,29
71909,8,29,7
71917,16,7,23
71933,8,23,1
71941,6,1,7
71947,16,7,23
71963,8,23,1
71971,12,1,13
71983,4,13,17
71987,6,17,23
71993,6,23,29
71999,20,29,19
72019,12,19,1
72031,12,1,13
72043,4,13,17
72047,6,17,23
72053,20,23,13
72073,4,13,17
72077,12,17,29
72089,2,29,1
72091,10,1,11
72101,2,11,13
72103,6,13,19
72109,30,19,19
72139,22,19,11
72161,6,11,17
72167,2,17,19
72169,4,19,23
72173,38,23,1
72211,10,1,11
72221,2,11,13
72223,4,13,17
72227,2,17,19
72229,22,19,11
72251,2,11,13
72253,16,13,29
72269,2,29,1
72271,6,1,7
72277,10,7,17
72287,20,17,7
72307,6,7,13
72313,24,13,7
72337,4,7,11
72341,12,11,23
72353,14,23,7
72367,12,7,19
72379,4,19,23
72383,38,23,1
72421,10,1,11
72431,30,11,11
72461,6,11,17
72467,2,17,19
72469,12,19,1
72481,12,1,13
72493,4,13,17
72497,6,17,23
72503,30,23,23
72533,14,23,7
72547,4,7,11
72551,8,11,19
72559,18,19,7
72577,36,7,13
72613,4,13,17
72617,6,17,23
72623,20,23,13
72643,4,13,17
72647,2,17,19
72649,12,19,1
72661,10,1,11
72671,2,11,13
72673,6,13,19
72679,10,19,29
72689,12,29,11
72701,6,11,17
72707,12,17,29
72719,8,29,7
72727,6,7,13
72733,6,13,19
72739,24,19,13
72763,4,13,17
72767,30,17,17
72797,20,17,7
72817,6,7,13
72823,36,13,19
72859,10,19,29
72869,2,29,1
72871,12,1,13
72883,6,13,19
72889,4,19,23
72893,8,23,1
72901,6,1,7
72907,4,7,11
72911,12,11,23
72923,8,23,1
72931,6,1,7
72937,12,7,19
72949,4,19,23
72953,6,23,29
72959,14,29,13
72973,4,13,17
72977,20,17,7
72997,12,7,19
73009,4,19,23
73013,6,23,29
73019,18,29,17
73037,2,17,19
73039,4,19,23
73043,18,23,11
73061,2,11,13
73063,16,13,29
73079,12,29,11
73091,30,11,11
73121,6,11,17
73127,6,17,23
73133,8,23,1
73141,40,1,11
73181,8,11,19
73189,48,19,7
73237,6,7,13
73243,16,13,29
73259,18,29,17
73277,14,17,1
73291,12,1,13
73303,6,13,19
73309,18,19,7
73327,4,7,11
73331,20,11,1
73351,10,1,11
73361,2,11,13
73363,6,13,19
73369,10,19,29
73379,8,29,7
73387,30,7,7
73417,4,7,11
73421,12,11,23
73433,20,23,13
73453,6,13,19
73459,12,19,1
73471,6,1,7
73477,6,7,13
73483,34,13,17
73517,6,17,23
73523,6,23,29
73529,18,29,17
73547,6,17,23
73553,8,23,1
73561,10,1,11
73571,12,11,23
73583,6,23,29
73589,8,29,7
73597,10,7,17
73607,2,17,19
73609,4,19,23
73613,24,23,17
73637,6,17,23
73643,8,23,1
73651,22,1,23
73673,6,23,29
73679,2,29,1
73681,12,1,13
73693,6,13,19
73699,10,19,29
73709,12,29,11
73721,6,11,17
73727,24,17,11
73751,6,11,17
73757,14,17,1
73771,12,1,13
73783,36,13,19
73819,4,19,23
73823,24,23,17
73847,2,17,19
73849,10,19,29
73859,8,29,7
73867,10,7,17
73877,6,17,23
73883,14,23,7
73897,10,7,17
73907,32,17,19
73939,4,19,23
73943,8,23,1
73951,10,1,11
73961,12,11,23
73973,26,23,19
73999,18,19,7
74017,4,7,11
74021,6,11,17
74027,20,17,7
74047,4,7,11
74051,20,11,1
74071,6,1,7
74077,16,7,23
74093,6,23,29
74099,2,29,1
74101,30,1,1
74131,12,1,13
74143,6,13,19
74149,10,19,29
74159,2,29,1
74161,6,1,7
74167,10,7,17
74177,12,17,29
74189,8,29,7
74197,4,7,11
74201,2,11,13
74203,6,13,19
74209,10,19,29
74219,12,29,11
74231,26,11,7
74257,22,7,29
74279,8,29,7
74287,6,7,13
74293,4,13,17
74297,14,17,1
74311,6,1,7
74317,6,7,13
74323,30,13,13
74353,4,13,17
74357,6,17,23
74363,14,23,7
74377,4,7,11
74381,2,11,13
74383,28,13,11
74411,2,11,13
74413,6,13,19
74419,22,19,11
74441,8,11,19
74449,4,19,23
74453,18,23,11
74471,18,11,29
74489,18,29,17
74507,2,17,19
74509,12,19,1
74521,6,1,7
74527,4,7,11
74531,20,11,1
74551,10,1,11
74561,6,11,17
74567,6,17,23
74573,14,23,7
74587,10,7,17
74597,12,17,29
74609,2,29,1
74611,12,1,13
74623,30,13,13
74653,34,13,17
74687,12,17,29
74699,8,29,7
74707,6,7,13
74713,4,13,17
74717,2,17,19
74719,10,19,29
74729,2,29,1
74731,16,1,17
74747,12,17,29
74759,2,29,1
74761,10,1,11
74771,8,11,19
74779,18,19,7
74797,24,7,1
74821,6,1,7
74827,4,7,11
74831,12,11,23
74843,14,23,7
74857,4,7,11
74861,8,11,19
74869,4,19,23
74873,14,23,7
74887,4,7,11
74891,6,11,17
74897,6,17,23
74903,20,23,13
74923,6,13,19
74929,4,19,23
74933,8,23,1
74941,18,1,19
74959,52,19,11
75011,2,11,13
75013,4,13,17
75017,12,17,29
75029,8,29,7
75037,4,7,11
75041,38,11,19
75079,4,19,23
75083,26,23,19
75109,24,19,13
75133,16,13,29
75149,12,29,11
75161,6,11,17
75167,2,17,19
75169,12,19,1
75181,12,1,13
75193,16,13,29
75209,2,29,1
75211,6,1,7
75217,6,7,13
75223,4,13,17
75227,12,17,29
75239,14,29,13
75253,16,13,29
75269,8,29,7
75277,12,7,19
75289,18,19,7
75307,16,7,23
75323,6,23,29
75329,8,29,7
75337,10,7,17
75347,6,17,23
75353,14,23,7
75367,10,7,17
75377,12,17,29
75389,2,29,1
75391,10,1,11
75401,2,11,13
75403,4,13,17
75407,24,17,11
75431,6,11,17
75437,42,17,29
75479,24,29,23
75503,8,23,1
75511,10,1,11
75521,6,11,17
75527,6,17,23
75533,6,23,29
75539,2,29,1
75541,12,1,13
75553,4,13,17
75557,14,17,1
75571,6,1,7
75577,6,7,13
75583,28,13,11
75611,6,11,17
75617,2,17,19
75619,10,19,29
75629,12,29,11
75641,12,11,23
75653,6,23,29
75659,20,29,19
75679,4,19,23
75683,6,23,29
75689,14,29,13
75703,4,13,17
75707,2,17,19
75709,12,19,1
75721,10,1,11
75731,12,11,23
75743,24,23,17
75767,6,17,23
75773,8,23,1
75781,6,1,7
75787,6,7,13
75793,4,13,17
75797,24,17,11
75821,12,11,23
75833,20,23,13
75853,16,13,29
75869,14,29,13
75883,30,13,13
75913,18,13,1
75931,6,1,7
75937,4,7,11
75941,26,11,7
75967,12,7,19
75979,4,19,23
75983,6,23,29
75989,2,29,1
75991,6,1,7
75997,4,7,11
76001,2,11,13
76003,28,13,11
76031,8,11,19
76039,40,19,29
76079,2,29,1
76081,10,1,11
76091,8,11,19
76099,4,19,23
76103,20,23,13
76123,6,13,19
76129,18,19,7
76147,10,7,17
76157,2,17,19
76159,4,19,23
76163,44,23,7
76207,6,7,13
76213,18,13,1
76231,12,1,13
76243,6,13,19
76249,4,19,23
76253,6,23,29
76259,2,29,1
76261,22,1,23
76283,6,23,29
76289,14,29,13
76303,30,13,13
76333,10,13,23
76343,24,23,17
76367,2,17,19
76369,10,19,29
76379,8,29,7
76387,16,7,23
76403,18,23,11
76421,2,11,13
76423,18,13,1
76441,22,1,23
76463,8,23,1
76471,10,1,11
76481,6,11,17
76487,6,17,23
76493,14,23,7
76507,4,7,11
76511,8,11,19
76519,18,19,7
76537,4,7,11
76541,2,11,13
76543,18,13,1
76561,18,1,19
76579,18,19,7
76597,6,7,13
76603,4,13,17
76607,24,17,11
76631,18,11,29
76649,2,29,1
76651,16,1,17
76667,6,17,23
76673,6,23,29
76679,18,29,17
76697,20,17,7
76717,16,7,23
76733,20,23,13
76753,4,13,17
76757,14,17,1
76771,6,1,7
76777,4,7,11
76781,20,11,1
76801,18,1,19
76819,10,19,29
76829,2,29,1
76831,6,1,7
76837,10,7,17
76847,24,17,11
76871,2,11,13
76873,10,13,23
76883,24,23,17
76907,6,17,23
76913,6,23,29
76919,24,29,23
76943,6,23,29
76949,12,29,11
76961,2,11,13
76963,28,13,11
76991,12,11,23
77003,14,23,7
77017,6,7,13
77023,6,13,19
77029,12,19,1
77041,6,1,7
77047,22,7,29
77069,12,29,11
77081,12,11,23
77093,8,23,1
77101,36,1,7
77137,4,7,11
77141,12,11,23
77153,14,23,7
77167,4,7,11
77171,20,11,1
77191,10,1,11
77201,12,11,23
77213,24,23,17
77237,2,17,19
77239,4,19,23
77243,6,23,29
77249,12,29,11
77261,2,11,13
77263,4,13,17
77267,2,17,19
77269,10,19,29
77279,12,29,11
77291,26,11,7
77317,6,7,13
77323,16,13,29
77339,8,29,7
77347,4,7,11
77351,8,11,19
77359,10,19,29
77369,8,29,7
77377,6,7,13
77383,34,13,17
77417,2,17,19
77419,12,19,1
77431,16,1,17
77447,24,17,11
77471,6,11,17
77477,2,17,19
77479,10,19,29
77489,2,29,1
77491,18,1,19
77509,4,19,23
77513,8,23,1
77521,6,1,7
77527,16,7,23
77543,6,23,29
77549,2,29,1
77551,6,1,7
77557,6,7,13
77563,6,13,19
77569,4,19,23
77573,14,23,7
77587,4,7,11
77591,20,11,1
77611,6,1,7
77617,4,7,11
77621,20,11,1
77641,6,1,7
77647,12,7,19
77659,22,19,11
77681,6,11,17
77687,2,17,19
77689,10,19,29
77699,12,29,11
77711,2,11,13
77713,6,13,19
77719,4,19,23
77723,8,23,1
77731,12,1,13
77743,4,13,17
77747,14,17,1
77761,12,1,13
77773,10,13,23
77783,14,23,7
77797,4,7,11
77801,12,11,23
77813,26,23,19
77839,10,19,29
77849,14,29,13
77863,4,13,17
77867,26,17,13
77893,6,13,19
77899,30,19,19
77929,4,19,23
77933,18,23,11
77951,18,11,29
77969,8,29,7
77977,6,7,13
77983,16,13,29
77999,8,29,7
78007,10,7,17
78017,14,17,1
78031,10,1,11
78041,8,11,19
78049,10,19,29
78059,20,29,19
78079,22,19,11
78101,20,11,1
78121,16,1,17
78137,2,17,19
78139,18,19,7
78157,6,7,13
78163,4,13,17
78167,6,17,23
78173,6,23,29
78179,12,29,11
78191,2,11,13
78193,10,13,23
78203,26,23,19
78229,4,19,23
78233,8,23,1
78241,18,1,19
78259,18,19,7
78277,6,7,13
78283,18,13,1
78301,6,1,7
78307,4,7,11
78311,6,11,17
78317,24,17,11
78341,6,11,17
78347,20,17,7
78367,34,7,11
78401,26,11,7
78427,10,7,17
78437,2,17,19
78439,28,19,17
78467,12,17,29
78479,8,29,7
78487,10,7,17
78497,12,17,29
78509,2,29,1
78511,6,1,7
78517,22,7,29
78539,2,29,1
78541,12,1,13
78553,16,13,29
78569,2,29,1
78571,6,1,7
78577,6,7,13
78583,10,13,23
78593,14,23,7
78607,16,7,23
78623,20,23,13
78643,6,13,19
78649,4,19,23
78653,38,23,1
78691,6,1,7
78697,10,7,17
78707,6,17,23
78713,8,23,1
78721,16,1,17
78737,42,17,29
78779,2,29,1
78781,6,1,7
78787,4,7,11
78791,6,11,17
78797,6,17,23
78803,6,23,29
78809,14,29,13
78823,16,13,29
78839,14,29,13
78853,4,13,17
78857,20,17,7
78877,10,7,17
78887,2,17,19
78889,4,19,23
78893,8,23,1
78901,18,1,19
78919,10,19,29
78929,12,29,11
78941,36,11,17
78977,2,17,19
78979,10,19,29
78989,42,29,11
79031,8,11,19
79039,4,19,23
79043,20,23,13
79063,24,13,7
79087,16,7,23
79103,8,23,1
79111,22,1,23
79133,6,23,29
79139,8,29,7
79147,4,7,11
79151,2,11,13
79153,6,13,19
79159,22,19,11
79181,6,11,17
79187,6,17,23
79193,8,23,1
79201,28,1,29
79229,2,29,1
79231,10,1,11
79241,18,11,29
79259,14,29,13
79273,6,13,19
79279,4,19,23
79283,18,23,11
79301,8,11,19
79309,10,19,29
79319,14,29,13
79333,4,13,17
79337,12,17,29
79349,8,29,7
79357,10,7,17
79367,12,17,29
79379,14,29,13
79393,4,13,17
79397,2,17,19
