p,gap,res_mod6,next_res_mod6
61909,18,1,1
61927,6,1,1
61933,16,1,5
61949,12,5,5
61961,6,5,5
61967,12,5,5
61979,2,5,1
61981,6,1,1
61987,4,1,5
61991,12,5,5
62003,8,5,1
62011,6,1,1
62017,22,1,5
62039,8,5,1
62047,6,1,1
62053,4,1,5
62057,14,5,1
62071,10,1,5
62081,18,5,5
62099,20,5,1
62119,10,1,5
62129,2,5,1
62131,6,1,1
62137,4,1,5
62141,2,5,1
62143,28,1,5
62171,18,5,5
62189,2,5,1
62191,10,1,5
62201,6,5,5
62207,6,5,5
62213,6,5,5
62219,14,5,1
62233,40,1,5
62273,24,5,5
62297,2,5,1
62299,4,1,5
62303,8,5,1
62311,12,1,1
62323,4,1,5
62327,20,5,1
62347,4,1,5
62351,32,5,1
62383,18,1,1
62401,16,1,5
62417,6,5,5
62423,36,5,5
62459,8,5,1
62467,6,1,1
62473,4,1,5
62477,6,5,5
62483,14,5,1
62497,4,1,5
62501,6,5,5
62507,26,5,1
62533,6,1,1
62539,10,1,5
62549,14,5,1
62563,18,1,1
62581,10,1,5
62591,6,5,5
62597,6,5,5
62603,14,5,1
62617,10,1,5
62627,6,5,5
62633,6,5,5
62639,14,5,1
62653,6,1,1
62659,24,1,1
62683,4,1,5
62687,14,5,1
62701,22,1,5
62723,8,5,1
62731,12,1,1
62743,10,1,5
62753,8,5,1
62761,12,1,1
62773,18,1,1
62791,10,1,5
62801,18,5,5
62819,8,5,1
62827,24,1,1
62851,10,1,5
62861,8,5,1
62869,4,1,5
62873,24,5,5
62897,6,5,5
62903,18,5,5
62921,6,5,5
62927,2,5,1
62929,10,1,5
62939,30,5,5
62969,2,5,1
62971,10,1,5
62981,2,5,1
62983,4,1,5
62987,2,5,1
62989,40,1,5
63029,2,5,1
63031,28,1,5
63059,8,5,1
63067,6,1,1
63073,6,1,1
63079,18,1,1
63097,6,1,1
63103,10,1,5
63113,14,5,1
63127,4,1,5
63131,18,5,5
63149,30,5,5
63179,18,5,5
63197,2,5,1
63199,12,1,1
63211,30,1,1
63241,6,1,1
63247,30,1,1
63277,4,1,5
63281,18,5,5
63299,12,5,5
63311,2,5,1
63313,4,1,5
63317,14,5,1
63331,6,1,1
63337,10,1,5
63347,6,5,5
63353,8,5,1
63361,6,1,1
63367,10,1,5
63377,12,5,5
63389,2,5,1
63391,6,1,1
63397,12,1,1
63409,10,1,5
63419,2,5,1
63421,18,1,1
63439,4,1,5
63443,20,5,1
63463,4,1,5
63467,6,5,5
63473,14,5,1
63487,6,1,1
63493,6,1,1
63499,22,1,5
63521,6,5,5
63527,6,5,5
63533,8,5,1
63541,18,1,1
63559,18,1,1
63577,10,1,5
63587,2,5,1
63589,10,1,5
63599,2,5,1
63601,6,1,1
63607,4,1,5
63611,6,5,5
63617,12,5,5
63629,18,5,5
63647,2,5,1
63649,10,1,5
63659,8,5,1
63667,4,1,5
63671,18,5,5
63689,2,5,1
63691,6,1,1
63697,6,1,1
63703,6,1,1
63709,10,1,5
63719,8,5,1
63727,10,1,5
63737,6,5,5
63743,18,5,5
63761,12,5,5
63773,8,5,1
63781,12,1,1
63793,6,1,1
63799,4,1,5
63803,6,5,5
63809,14,5,1
63823,16,1,5
63839,2,5,1
63841,12,1,1
63853,4,1,5
63857,6,5,5
63863,38,5,1
63901,6,1,1
63907,6,1,1
63913,16,1,5
63929,20,5,1
63949,28,1,5
63977,20,5,1
63997,10,1,5
64007,6,5,5
64013,6,5,5
64019,14,5,1
64033,4,1,5
64037,26,5,1
64063,4,1,5
64067,14,5,1
64081,10,1,5
64091,18,5,5
64109,14,5,1
64123,28,1,5
64151,2,5,1
64153,4,1,5
64157,14,5,1
64171,16,1,5
64187,2,5,1
64189,28,1,5
64217,6,5,5
64223,8,5,1
64231,6,1,1
64237,34,1,5
64271,8,5,1
64279,4,1,5
64283,18,5,5
64301,2,5,1
64303,16,1,5
64319,8,5,1
64327,6,1,1
64333,40,1,5
64373,8,5,1
64381,18,1,1
64399,4,1,5
64403,30,5,5
64433,6,5,5
64439,12,5,5
64451,2,5,1
64453,30,1,1
64483,6,1,1
64489,10,1,5
64499,14,5,1
64513,40,1,5
64553,14,5,1
64567,10,1,5
64577,2,5,1
64579,12,1,1
64591,10,1,5
64601,8,5,1
64609,4,1,5
64613,8,5,1
64621,6,1,1
64627,6,1,1
64633,28,1,5
64661,2,5,1
64663,4,1,5
64667,12,5,5
64679,14,5,1
64693,16,1,5
64709,8,5,1
64717,30,1,1
64747,16,1,5
64763,18,5,5
64781,2,5,1
64783,10,1,5
64793,18,5,5
64811,6,5,5
64817,32,5,1
64849,4,1,5
64853,18,5,5
64871,6,5,5
64877,2,5,1
64879,12,1,1
64891,10,1,5
64901,18,5,5
64919,2,5,1
64921,6,1,1
64927,10,1,5
64937,14,5,1
64951,18,1,1
64969,28,1,5
64997,6,5,5
65003,8,5,1
65011,16,1,5
65027,2,5,1
65029,4,1,5
65033,20,5,1
65053,10,1,5
65063,8,5,1
65071,18,1,1
65089,10,1,5
65099,2,5,1
65101,10,1,5
65111,8,5,1
65119,4,1,5
65123,6,5,5
65129,12,5,5
65141,6,5,5
65147,20,5,1
65167,4,1,5
65171,2,5,1
65173,6,1,1
65179,4,1,5
65183,20,5,1
65203,10,1,5
65213,26,5,1
65239,18,1,1
65257,10,1,5
65267,2,5,1
65269,18,1,1
65287,6,1,1
65293,16,1,5
65309,14,5,1
65323,4,1,5
65327,26,5,1
65353,4,1,5
65357,14,5,1
65371,10,1,5
65381,12,5,5
65393,14,5,1
65407,6,1,1
65413,6,1,1
65419,4,1,5
65423,14,5,1
65437,10,1,5
65447,2,5,1
65449,30,1,1
65479,18,1,1
65497,22,1,5
65519,2,5,1
65521,16,1,5
65537,2,5,1
65539,4,1,5
65543,8,5,1
65551,6,1,1
65557,6,1,1
65563,16,1,5
65579,2,5,1
65581,6,1,1
65587,12,1,1
65599,10,1,5
65609,8,5,1
65617,12,1,1
65629,4,1,5
65633,14,5,1
65647,4,1,5
65651,6,5,5
65657,20,5,1
65677,10,1,5
65687,12,5,5
65699,2,5,1
65701,6,1,1
65707,6,1,1
65713,4,1,5
65717,2,5,1
65719,10,1,5
65729,2,5,1
65731,30,1,1
65761,16,1,5
65777,12,5,5
65789,20,5,1
65809,18,1,1
65827,4,1,5
65831,6,5,5
65837,2,5,1
65839,4,1,5
65843,8,5,1
65851,16,1,5
65867,14,5,1
65881,18,1,1
65899,22,1,5
65921,6,5,5
65927,2,5,1
65929,22,1,5
65951,6,5,5
65957,6,5,5
65963,18,5,5
65981,2,5,1
65983,10,1,5
65993,36,5,5
66029,8,5,1
66037,4,1,5
66041,6,5,5
66047,20,5,1
66067,4,1,5
66071,12,5,5
66083,6,5,5
66089,14,5,1
66103,4,1,5
66107,2,5,1
66109,28,1,5
66137,24,5,5
66161,8,5,1
66169,4,1,5
66173,6,5,5
66179,12,5,5
66191,30,5,5
66221,18,5,5
66239,32,5,1
66271,22,1,5
66293,8,5,1
66301,36,1,1
66337,6,1,1
66343,4,1,5
66347,12,5,5
66359,2,5,1
66361,12,1,1
66373,4,1,5
66377,6,5,5
66383,20,5,1
66403,10,1,5
66413,18,5,5
66431,18,5,5
66449,8,5,1
66457,6,1,1
66463,4,1,5
66467,24,5,5
66491,8,5,1
66499,10,1,5
66509,14,5,1
66523,6,1,1
66529,4,1,5
66533,8,5,1
66541,12,1,1
66553,16,1,5
66569,2,5,1
66571,16,1,5
66587,6,5,5
66593,8,5,1
66601,16,1,5
66617,12,5,5
66629,14,5,1
66643,10,1,5
66653,30,5,5
66683,14,5,1
66697,4,1,5
66701,12,5,5
66713,8,5,1
66721,12,1,1
66733,6,1,1
66739,10,1,5
66749,2,5,1
66751,12,1,1
66763,28,1,5
66791,6,5,5
66797,12,5,5
66809,12,5,5
66821,20,5,1
66841,10,1,5
66851,2,5,1
66853,10,1,5
66863,14,5,1
66877,6,1,1
66883,6,1,1
66889,30,1,1
66919,4,1,5
66923,8,5,1
66931,12,1,1
66943,4,1,5
66947,2,5,1
66949,10,1,5
66959,14,5,1
66973,4,1,5
66977,26,5,1
67003,18,1,1
67021,12,1,1
67033,10,1,5
67043,6,5,5
67049,8,5,1
67057,4,1,5
67061,12,5,5
67073,6,5,5
67079,24,5,5
67103,18,5,5
67121,8,5,1
67129,10,1,5
67139,2,5,1
67141,12,1,1
67153,4,1,5
67157,12,5,5
67169,12,5,5
67181,6,5,5
67187,2,5,1
67189,22,1,5
67211,2,5,1
67213,4,1,5
67217,2,5,1
67219,12,1,1
67231,16,1,5
67247,14,5,1
67261,10,1,5
67271,2,5,1
67273,16,1,5
67289,18,5,5
67307,32,5,1
67339,4,1,5
67343,6,5,5
67349,20,5,1
67369,22,1,5
67391,8,5,1
67399,10,1,5
67409,2,5,1
67411,10,1,5
67421,6,5,5
67427,2,5,1
67429,4,1,5
67433,14,5,1
67447,6,1,1
67453,24,1,1
67477,4,1,5
67481,8,5,1
67489,4,1,5
67493,6,5,5
67499,12,5,5
67511,12,5,5
67523,8,5,1
67531,6,1,1
67537,10,1,5
67547,12,5,5
67559,8,5,1
67567,10,1,5
67577,2,5,1
67579,10,1,5
67589,12,5,5
67601,6,5,5
67607,12,5,5
67619,12,5,5
67631,20,5,1
67651,28,1,5
67679,20,5,1
67699,10,1,5
67709,14,5,1
67723,10,1,5
67733,8,5,1
67741,10,1,5
67751,6,5,5
67757,2,5,1
67759,4,1,5
67763,14,5,1
67777,6,1,1
67783,6,1,1
67789,12,1,1
67801,6,1,1
67807,12,1,1
67819,10,1,5
67829,14,5,1
67843,10,1,5
67853,14,5,1
67867,16,1,5
67883,8,5,1
67891,10,1,5
67901,26,5,1
67927,4,1,5
67931,2,5,1
67933,6,1,1
67939,4,1,5
67943,14,5,1
67957,4,1,5
67961,6,5,5
67967,12,5,5
67979,8,5,1
67987,6,1,1
67993,30,1,1
68023,18,1,1
68041,12,1,1
68053,6,1,1
68059,12,1,1
68071,16,1,5
68087,12,5,5
68099,12,5,5
68111,2,5,1
68113,28,1,5
68141,6,5,5
68147,14,5,1
68161,10,1,5
68171,36,5,5
68207,2,5,1
68209,4,1,5
68213,6,5,5
68219,8,5,1
68227,12,1,1
68239,22,1,5
68261,18,5,5
68279,2,5,1
68281,30,1,1
68311,18,1,1
68329,22,1,5
68351,20,5,1
68371,18,1,1
68389,10,1,5
68399,38,5,1
68437,6,1,1
68443,4,1,5
68447,2,5,1
68449,24,1,1
68473,4,1,5
68477,6,5,5
68483,6,5,5
68489,2,5,1
68491,10,1,5
68501,6,5,5
68507,14,5,1
68521,10,1,5
68531,8,5,1
68539,4,1,5
68543,24,5,5
68567,14,5,1
68581,16,1,5
68597,14,5,1
68611,22,1,5
68633,6,5,5
68639,20,5,1
68659,10,1,5
68669,14,5,1
68683,4,1,5
68687,12,5,5
68699,12,5,5
68711,2,5,1
68713,16,1,5
68729,8,5,1
68737,6,1,1
68743,6,1,1
68749,18,1,1
68767,4,1,5
68771,6,5,5
68777,14,5,1
68791,22,1,5
68813,6,5,5
68819,2,5,1
68821,42,1,1
68863,16,1,5
68879,2,5,1
68881,10,1,5
68891,6,5,5
68897,2,5,1
68899,4,1,5
68903,6,5,5
68909,8,5,1
68917,10,1,5
68927,20,5,1
68947,16,1,5
68963,30,5,5
68993,8,5,1
69001,10,1,5
69011,8,5,1
69019,10,1,5
69029,2,5,1
69031,30,1,1
69061,6,1,1
69067,6,1,1
69073,36,1,1
69109,10,1,5
69119,8,5,1
69127,16,1,5
69143,6,5,5
69149,2,5,1
69151,12,1,1
69163,28,1,5
69191,2,5,1
69193,4,1,5
69197,6,5,5
69203,18,5,5
69221,12,5,5
69233,6,5,5
69239,8,5,1
69247,10,1,5
69257,2,5,1
69259,4,1,5
69263,50,5,1
69313,4,1,5
69317,20,5,1
69337,4,1,5
69341,30,5,5
69371,8,5,1
69379,4,1,5
69383,6,5,5
69389,12,5,5
69401,2,5,1
69403,24,1,1
69427,4,1,5
69431,8,5,1
69439,18,1,1
69457,6,1,1
69463,4,1,5
69467,6,5,5
69473,8,5,1
69481,10,1,5
69491,2,5,1
69493,4,1,5
69497,2,5,1
69499,40,1,5
69539,18,5,5
69557,36,5,5
69593,30,5,5
69623,30,5,5
69653,8,5,1
69661,16,1,5
69677,14,5,1
69691,6,1,1
69697,12,1,1
69709,28,1,5
69737,2,5,1
69739,22,1,5
69761,2,5,1
69763,4,1,5
69767,12,5,5
69779,30,5,5
69809,12,5,5
69821,6,5,5
69827,2,5,1
69829,4,1,5
69833,14,5,1
69847,10,1,5
69857,2,5,1
69859,18,1,1
69877,22,1,5
69899,12,5,5
69911,18,5,5
69929,2,5,1
69931,10,1,5
69941,18,5,5
69959,32,5,1
69991,6,1,1
69997,4,1,5
70001,2,5,1
70003,6,1,1
70009,10,1,5
70019,20,5,1
70039,12,1,1
70051,10,1,5
70061,6,5,5
70067,12,5,5
70079,20,5,1
70099,12,1,1
70111,6,1,1
70117,4,1,5
70121,2,5,1
70123,16,1,5
70139,2,5,1
70141,16,1,5
70157,6,5,5
70163,14,5,1
70177,4,1,5
70181,2,5,1
70183,16,1,5
70199,2,5,1
70201,6,1,1
70207,16,1,5
70223,6,5,5
70229,8,5,1
70237,4,1,5
70241,8,5,1
70249,22,1,5
70271,18,5,5
70289,8,5,1
70297,12,1,1
70309,4,1,5
70313,8,5,1
70321,6,1,1
70327,24,1,1
70351,22,1,5
70373,6,5,5
70379,2,5,1
70381,12,1,1
70393,30,1,1
70423,6,1,1
70429,10,1,5
70439,12,5,5
70451,6,5,5
70457,2,5,1
70459,22,1,5
70481,6,5,5
70487,2,5,1
70489,12,1,1
70501,6,1,1
70507,22,1,5
70529,8,5,1
70537,12,1,1
70549,22,1,5
70571,2,5,1
70573,10,1,5
70583,6,5,5
70589,18,5,5
70607,12,5,5
70619,2,5,1
70621,6,1,1
70627,12,1,1
70639,18,1,1
70657,6,1,1
70663,4,1,5
70667,20,5,1
70687,22,1,5
70709,8,5,1
70717,12,1,1
70729,24,1,1
70753,16,1,5
70769,14,5,1
70783,10,1,5
70793,30,5,5
70823,18,5,5
70841,2,5,1
70843,6,1,1
70849,4,1,5
70853,14,5,1
70867,10,1,5
70877,2,5,1
70879,12,1,1
70891,10,1,5
70901,12,5,5
70913,6,5,5
70919,2,5,1
70921,16,1,5
70937,12,5,5
70949,2,5,1
70951,6,1,1
70957,12,1,1
70969,10,1,5
70979,2,5,1
70981,10,1,5
70991,6,5,5
70997,2,5,1
70999,12,1,1
71011,12,1,1
71023,16,1,5
71039,20,5,1
71059,10,1,5
71069,12,5,5
71081,8,5,1
71089,30,1,1
71119,10,1,5
71129,14,5,1
71143,4,1,5
71147,6,5,5
71153,8,5,1
71161,6,1,1
71167,4,1,5
71171,20,5,1
71191,18,1,1
71209,24,1,1
71233,4,1,5
71237,12,5,5
71249,8,5,1
71257,4,1,5
71261,2,5,1
71263,24,1,1
71287,6,1,1
71293,24,1,1
71317,10,1,5
71327,2,5,1
71329,4,1,5
71333,6,5,5
71339,2,5,1
71341,6,1,1
71347,6,1,1
71353,6,1,1
71359,4,1,5
71363,24,5,5
71387,2,5,1
71389,10,1,5
71399,12,5,5
71411,2,5,1
71413,6,1,1
71419,10,1,5
71429,8,5,1
71437,6,1,1
71443,10,1,5
71453,18,5,5
71471,2,5,1
71473,6,1,1
71479,4,1,5
71483,20,5,1
71503,24,1,1
71527,10,1,5
71537,12,5,5
71549,2,5,1
71551,12,1,1
71563,6,1,1
71569,24,1,1
71593,4,1,5
71597,36,5,5
71633,14,5,1
71647,16,1,5
71663,8,5,1
71671,22,1,5
71693,6,5,5
71699,8,5,1
71707,4,1,5
71711,2,5,1
71713,6,1,1
71719,22,1,5
71741,20,5,1
71761,16,1,5
71777,12,5,5
71789,18,5,5
71807,2,5,1
71809,12,1,1
71821,16,1,5
71837,6,5,5
71843,6,5,5
71849,12,5,5
71861,6,5,5
71867,12,5,5
71879,2,5,1
71881,6,1,1
71887,12,1,1
71899,10,1,5
71909,8,5,1
71917,16,1,5
71933,8,5,1
71941,6,1,1
71947,16,1,5
71963,8,5,1
71971,12,1,1
71983,4,1,5
71987,6,5,5
71993,6,5,5
71999,20,5,1
72019,12,1,1
72031,12,1,1
72043,4,1,5
72047,6,5,5
72053,20,5,1
72073,4,1,5
72077,12,5,5
72089,2,5,1
72091,10,1,5
72101,2,5,1
72103,6,1,1
72109,30,1,1
72139,22,1,5
72161,6,5,5
72167,2,5,1
72169,4,1,5
72173,38,5,1
72211,10,1,5
72221,2,5,1
72223,4,1,5
72227,2,5,1
72229,22,1,5
72251,2,5,1
72253,16,1,5
72269,2,5,1
72271,6,1,1
72277,10,1,5
72287,20,5,1
72307,6,1,1
72313,24,1,1
72337,4,1,5
72341,12,5,5
72353,14,5,1
72367,12,1,1
72379,4,1,5
72383,38,5,1
72421,10,1,5
72431,30,5,5
72461,6,5,5
72467,2,5,1
72469,12,1,1
72481,12,1,1
72493,4,1,5
72497,6,5,5
72503,30,5,5
72533,14,5,1
72547,4,1,5
72551,8,5,1
72559,18,1,1
72577,36,1,1
72613,4,1,5
72617,6,5,5
72623,20,5,1
72643,4,1,5
72647,2,5,1
72649,12,1,1
72661,10,1,5
72671,2,5,1
72673,6,1,1
72679,10,1,5
72689,12,5,5
72701,6,5,5
72707,12,5,5
72719,8,5,1
72727,6,1,1
72733,6,1,1
72739,24,1,1
72763,4,1,5
72767,30,5,5
72797,20,5,1
72817,6,1,1
72823,36,1,1
72859,10,1,5
72869,2,5,1
72871,12,1,1
72883,6,1,1
72889,4,1,5
72893,8,5,1
72901,6,1,1
72907,4,1,5
72911,12,5,5
72923,8,5,1
72931,6,1,1
72937,12,1,1
72949,4,1,5
72953,6,5,5
72959,14,5,1
72973,4,1,5
72977,20,5,1
72997,12,1,1
73009,4,1,5
73013,6,5,5
73019,18,5,5
73037,2,5,1
73039,4,1,5
73043,18,5,5
73061,2,5,1
73063,16,1,5
73079,12,5,5
73091,30,5,5
73121,6,5,5
73127,6,5,5
73133,8,5,1
73141,40,1,5
73181,8,5,1
73189,48,1,1
73237,6,1,1
73243,16,1,5
73259,18,5,5
73277,14,5,1
73291,12,1,1
73303,6,1,1
73309,18,1,1
73327,4,1,5
73331,20,5,1
73351,10,1,5
73361,2,5,1
73363,6,1,1
73369,10,1,5
73379,8,5,1
73387,30,1,1
73417,4,1,5
73421,12,5,5
73433,20,5,1
73453,6,1,1
73459,12,1,1
73471,6,1,1
73477,6,1,1
73483,34,1,5
73517,6,5,5
73523,6,5,5
73529,18,5,5
73547,6,5,5
73553,8,5,1
73561,10,1,5
73571,12,5,5
73583,6,5,5
73589,8,5,1
73597,10,1,5
73607,2,5,1
73609,4,1,5
73613,24,5,5
73637,6,5,5
73643,8,5,1
73651,22,1,5
73673,6,5,5
73679,2,5,1
73681,12,1,1
73693,6,1,1
73699,10,1,5
73709,12,5,5
73721,6,5,5
73727,24,5,5
73751,6,5,5
73757,14,5,1
73771,12,1,1
73783,36,1,1
73819,4,1,5
73823,24,5,5
73847,2,5,1
73849,10,1,5
73859,8,5,1
73867,10,1,5
73877,6,5,5
73883,14,5,1
73897,10,1,5
73907,32,5,1
73939,4,1,5
73943,8,5,1
73951,10,1,5
73961,12,5,5
73973,26,5,1
73999,18,1,1
74017,4,1,5
74021,6,5,5
74027,20,5,1
74047,4,1,5
74051,20,5,1
74071,6,1,1
74077,16,1,5
74093,6,5,5
74099,2,5,1
74101,30,1,1
74131,12,1,1
74143,6,1,1
74149,10,1,5
74159,2,5,1
74161,6,1,1
74167,10,1,5
74177,12,5,5
74189,8,5,1
74197,4,1,5
74201,2,5,1
74203,6,1,1
74209,10,1,5
74219,12,5,5
74231,26,5,1
74257,22,1,5
74279,8,5,1
74287,6,1,1
74293,4,1,5
74297,14,5,1
74311,6,1,1
74317,6,1,1
74323,30,1,1
74353,4,1,5
74357,6,5,5
74363,14,5,1
74377,4,1,5
74381,2,5,1
74383,28,1,5
74411,2,5,1
74413,6,1,1
74419,22,1,5
74441,8,5,1
74449,4,1,5
74453,18,5,5
74471,18,5,5
74489,18,5,5
74507,2,5,1
74509,12,1,1
74521,6,1,1
74527,4,1,5
74531,20,5,1
74551,10,1,5
74561,6,5,5
74567,6,5,5
74573,14,5,1
74587,10,1,5
74597,12,5,5
74609,2,5,1
74611,12,1,1
74623,30,1,1
74653,34,1,5
74687,12,5,5
74699,8,5,1
74707,6,1,1
74713,4,1,5
74717,2,5,1
74719,10,1,5
74729,2,5,1
74731,16,1,5
74747,12,5,5
74759,2,5,1
74761,10,1,5
74771,8,5,1
74779,18,1,1
74797,24,1,1
74821,6,1,1
74827,4,1,5
74831,12,5,5
74843,14,5,1
74857,4,1,5
74861,8,5,1
74869,4,1,5
74873,14,5,1
74887,4,1,5
74891,6,5,5
74897,6,5,5
74903,20,5,1
74923,6,1,1
74929,4,1,5
74933,8,5,1
74941,18,1,1
74959,52,1,5
75011,2,5,1
75013,4,1,5
75017,12,5,5
75029,8,5,1
75037,4,1,5
75041,38,5,1
75079,4,1,5
75083,26,5,1
75109,24,1,1
75133,16,1,5
75149,12,5,5
75161,6,5,5
75167,2,5,1
75169,12,1,1
75181,12,1,1
75193,16,1,5
75209,2,5,1
75211,6,1,1
75217,6,1,1
75223,4,1,5
75227,12,5,5
75239,14,5,1
75253,16,1,5
75269,8,5,1
75277,12,1,1
75289,18,1,1
75307,16,1,5
75323,6,5,5
75329,8,5,1
75337,10,1,5
75347,6,5,5
75353,14,5,1
75367,10,1,5
75377,12,5,5
75389,2,5,1
75391,10,1,5
75401,2,5,1
75403,4,1,5
75407,24,5,5
75431,6,5,5
75437,42,5,5
75479,24,5,5
75503,8,5,1
75511,10,1,5
75521,6,5,5
75527,6,5,5
75533,6,5,5
75539,2,5,1
75541,12,1,1
75553,4,1,5
75557,14,5,1
75571,6,1,1
75577,6,1,1
75583,28,1,5
75611,6,5,5
75617,2,5,1
75619,10,1,5
75629,12,5,5
75641,12,5,5
75653,6,5,5
75659,20,5,1
75679,4,1,5
75683,6,5,5
75689,14,5,1
75703,4,1,5
75707,2,5,1
75709,12,1,1
75721,10,1,5
75731,12,5,5
75743,24,5,5
75767,6,5,5
75773,8,5,1
75781,6,1,1
75787,6,1,1
75793,4,1,5
75797,24,5,5
75821,12,5,5
75833,20,5,1
75853,16,1,5
75869,14,5,1
75883,30,1,1
75913,18,1,1
75931,6,1,1
75937,4,1,5
75941,26,5,1
75967,12,1,1
75979,4,1,5
75983,6,5,5
75989,2,5,1
75991,6,1,1
75997,4,1,5
76001,2,5,1
76003,28,1,5
76031,8,5,1
76039,40,1,5
76079,2,5,1
76081,10,1,5
76091,8,5,1
76099,4,1,5
76103,20,5,1
76123,6,1,1
76129,18,1,1
76147,10,1,5
76157,2,5,1
76159,4,1,5
76163,44,5,1
76207,6,1,1
76213,18,1,1
76231,12,1,1
76243,6,1,1
76249,4,1,5
76253,6,5,5
76259,2,5,1
76261,22,1,5
76283,6,5,5
76289,14,5,1
76303,30,1,1
76333,10,1,5
76343,24,5,5
76367,2,5,1
76369,10,1,5
76379,8,5,1
76387,16,1,5
76403,18,5,5
76421,2,5,1
76423,18,1,1
76441,22,1,5
76463,8,5,1
76471,10,1,5
76481,6,5,5
76487,6,5,5
76493,14,5,1
76507,4,1,5
76511,8,5,1
76519,18,1,1
76537,4,1,5
76541,2,5,1
76543,18,1,1
76561,18,1,1
76579,18,1,1
76597,6,1,1
76603,4,1,5
76607,24,5,5
76631,18,5,5
76649,2,5,1
76651,16,1,5
76667,6,5,5
76673,6,5,5
76679,18,5,5
76697,20,5,1
76717,16,1,5
76733,20,5,1
76753,4,1,5
76757,14,5,1
76771,6,1,1
76777,4,1,5
76781,20,5,1
76801,18,1,1
76819,10,1,5
76829,2,5,1
76831,6,1,1
76837,10,1,5
76847,24,5,5
76871,2,5,1
76873,10,1,5
76883,24,5,5
76907,6,5,5
76913,6,5,5
76919,24,5,5
76943,6,5,5
76949,12,5,5
76961,2,5,1
76963,28,1,5
76991,12,5,5
77003,14,5,1
77017,6,1,1
77023,6,1,1
77029,12,1,1
77041,6,1,1
77047,22,1,5
77069,12,5,5
77081,12,5,5
77093,8,5,1
77101,36,1,1
77137,4,1,5
77141,12,5,5
77153,14,5,1
77167,4,1,5
77171,20,5,1
77191,10,1,5
77201,12,5,5
77213,24,5,5
77237,2,5,1
77239,4,1,5
77243,6,5,5
77249,12,5,5
77261,2,5,1
77263,4,1,5
77267,2,5,1
77269,10,1,5
77279,12,5,5
77291,26,5,1
77317,6,1,1
77323,16,1,5
77339,8,5,1
77347,4,1,5
77351,8,5,1
77359,10,1,5
77369,8,5,1
77377,6,1,1
77383,34,1,5
77417,2,5,1
77419,12,1,1
77431,16,1,5
77447,24,5,5
77471,6,5,5
77477,2,5,1
77479,10,1,5
77489,2,5,1
77491,18,1,1
77509,4,1,5
77513,8,5,1
77521,6,1,1
77527,16,1,5
77543,6,5,5
77549,2,5,1
77551,6,1,1
77557,6,1,1
77563,6,1,1
77569,4,1,5
77573,14,5,1
77587,4,1,5
77591,20,5,1
77611,6,1,1
77617,4,1,5
77621,20,5,1
77641,6,1,1
77647,12,1,1
77659,22,1,5
77681,6,5,5
77687,2,5,1
77689,10,1,5
77699,12,5,5
77711,2,5,1
77713,6,1,1
77719,4,1,5
77723,8,5,1
77731,12,1,1
77743,4,1,5
77747,14,5,1
77761,12,1,1
77773,10,1,5
77783,14,5,1
77797,4,1,5
77801,12,5,5
77813,26,5,1
77839,10,1,5
77849,14,5,1
77863,4,1,5
77867,26,5,1
77893,6,1,1
77899,30,1,1
77929,4,1,5
77933,18,5,5
77951,18,5,5
77969,8,5,1
77977,6,1,1
77983,16,1,5
77999,8,5,1
78007,10,1,5
78017,14,5,1
78031,10,1,5
78041,8,5,1
78049,10,1,5
78059,20,5,1
78079,22,1,5
78101,20,5,1
78121,16,1,5
78137,2,5,1
78139,18,1,1
78157,6,1,1
78163,4,1,5
78167,6,5,5
78173,6,5,5
78179,12,5,5
78191,2,5,1
78193,10,1,5
78203,26,5,1
78229,4,1,5
78233,8,5,1
78241,18,1,1
78259,18,1,1
78277,6,1,1
78283,18,1,1
78301,6,1,1
78307,4,1,5
78311,6,5,5
78317,24,5,5
78341,6,5,5
78347,20,5,1
78367,34,1,5
78401,26,5,1
78427,10,1,5
78437,2,5,1
78439,28,1,5
78467,12,5,5
78479,8,5,1
78487,10,1,5
78497,12,5,5
78509,2,5,1
78511,6,1,1
78517,22,1,5
78539,2,5,1
78541,12,1,1
78553,16,1,5
78569,2,5,1
78571,6,1,1
78577,6,1,1
78583,10,1,5
78593,14,5,1
78607,16,1,5
78623,20,5,1
78643,6,1,1
78649,4,1,5
78653,38,5,1
78691,6,1,1
78697,10,1,5
78707,6,5,5
78713,8,5,1
78721,16,1,5
78737,42,5,5
78779,2,5,1
78781,6,1,1
78787,4,1,5
78791,6,5,5
78797,6,5,5
78803,6,5,5
78809,14,5,1
78823,16,1,5
78839,14,5,1
78853,4,1,5
78857,20,5,1
78877,10,1,5
78887,2,5,1
78889,4,1,5
78893,8,5,1
78901,18,1,1
78919,10,1,5
78929,12,5,5
78941,36,5,5
78977,2,5,1
78979,10,1,5
78989,42,5,5
79031,8,5,1
79039,4,1,5
79043,20,5,1
79063,24,1,1
79087,16,1,5
79103,8,5,1
79111,22,1,5
79133,6,5,5
79139,8,5,1
79147,4,1,5
79151,2,5,1
79153,6,1,1
79159,22,1,5
79181,6,5,5
79187,6,5,5
79193,8,5,1
79201,28,1,5
79229,2,5,1
79231,10,1,5
79241,18,5,5
79259,14,5,1
79273,6,1,1
79279,4,1,5
79283,18,5,5
79301,8,5,1
79309,10,1,5
79319,14,5,1
79333,4,1,5
79337,12,5,5
