p,gap,res_mod6,next_res_mod6
475283,6,5,5
475289,8,5,1
475297,4,1,5
475301,26,5,1
475327,4,1,5
475331,2,5,1
475333,18,1,1
475351,16,1,5
475367,2,5,1
475369,10,1,5
475379,2,5,1
475381,22,1,5
475403,14,5,1
475417,4,1,5
475421,6,5,5
475427,2,5,1
475429,12,1,1
475441,16,1,5
475457,12,5,5
475469,14,5,1
475483,28,1,5
475511,12,5,5
475523,6,5,5
475529,20,5,1
475549,34,1,5
475583,14,5,1
475597,16,1,5
475613,6,5,5
475619,2,5,1
475621,16,1,5
475637,2,5,1
475639,10,1,5
475649,20,5,1
475669,10,1,5
475679,2,5,1
475681,10,1,5
475691,2,5,1
475693,4,1,5
475697,24,5,5
475721,8,5,1
475729,22,1,5
475751,2,5,1
475753,6,1,1
475759,4,1,5
475763,14,5,1
475777,12,1,1
475789,4,1,5
475793,14,5,1
475807,16,1,5
475823,8,5,1
475831,6,1,1
475837,4,1,5
475841,18,5,5
475859,18,5,5
475877,2,5,1
475879,10,1,5
475889,8,5,1
475897,6,1,1
475903,4,1,5
475907,14,5,1
475921,6,1,1
475927,6,1,1
475933,24,1,1
475957,16,1,5
475973,18,5,5
475991,6,5,5
475997,12,5,5
476009,14,5,1
476023,4,1,5
476027,2,5,1
476029,10,1,5
476039,2,5,1
476041,18,1,1
476059,22,1,5
476081,6,5,5
476087,2,5,1
476089,12,1,1
476101,6,1,1
476107,4,1,5
476111,26,5,1
476137,6,1,1
476143,24,1,1
476167,16,1,5
476183,36,5,5
476219,14,5,1
476233,4,1,5
476237,6,5,5
476243,6,5,5
476249,30,5,5
476279,20,5,1
476299,18,1,1
476317,30,1,1
476347,4,1,5
476351,12,5,5
476363,6,5,5
476369,12,5,5
476381,20,5,1
476401,6,1,1
476407,12,1,1
476419,4,1,5
476423,6,5,5
476429,38,5,1
476467,10,1,5
476477,2,5,1
476479,28,1,5
476507,6,5,5
476513,6,5,5
476519,60,5,5
476579,8,5,1
476587,4,1,5
476591,8,5,1
476599,4,1,5
476603,8,5,1
476611,22,1,5
476633,6,5,5
476639,8,5,1
476647,12,1,1
476659,22,1,5
476681,2,5,1
476683,18,1,1
476701,12,1,1
476713,6,1,1
476719,18,1,1
476737,6,1,1
476743,10,1,5
476753,6,5,5
476759,24,5,5
476783,20,5,1
476803,28,1,5
476831,18,5,5
476849,2,5,1
476851,12,1,1
476863,6,1,1
476869,18,1,1
476887,4,1,5
476891,20,5,1
476911,10,1,5
476921,8,5,1
476929,48,1,1
476977,4,1,5
476981,8,5,1
476989,22,1,5
477011,2,5,1
477013,4,1,5
477017,2,5,1
477019,12,1,1
477031,16,1,5
477047,26,5,1
477073,4,1,5
477077,14,5,1
477091,40,1,5
477131,18,5,5
477149,14,5,1
477163,46,1,5
477209,12,5,5
477221,8,5,1
477229,30,1,1
477259,18,1,1
477277,16,1,5
477293,20,5,1
477313,4,1,5
477317,12,5,5
477329,12,5,5
477341,18,5,5
477359,2,5,1
477361,22,1,5
477383,26,5,1
477409,30,1,1
477439,22,1,5
477461,8,5,1
477469,28,1,5
477497,14,5,1
477511,6,1,1
477517,6,1,1
477523,16,1,5
477539,12,5,5
477551,2,5,1
477553,4,1,5
477557,14,5,1
477571,6,1,1
477577,16,1,5
477593,26,5,1
477619,4,1,5
477623,14,5,1
477637,34,1,5
477671,6,5,5
477677,44,5,1
477721,6,1,1
477727,4,1,5
477731,8,5,1
477739,28,1,5
477767,2,5,1
477769,22,1,5
477791,6,5,5
477797,12,5,5
477809,2,5,1
477811,10,1,5
477821,2,5,1
477823,16,1,5
477839,8,5,1
477847,10,1,5
477857,6,5,5
477863,18,5,5
477881,18,5,5
477899,14,5,1
477913,28,1,5
477941,6,5,5
477947,26,5,1
477973,4,1,5
477977,14,5,1
477991,10,1,5
478001,38,5,1
478039,24,1,1
478063,4,1,5
478067,2,5,1
478069,18,1,1
478087,12,1,1
478099,12,1,1
478111,18,1,1
478129,10,1,5
478139,18,5,5
478157,12,5,5
478169,2,5,1
478171,18,1,1
478189,10,1,5
478199,8,5,1
478207,6,1,1
478213,28,1,5
478241,2,5,1
478243,10,1,5
478253,6,5,5
478259,12,5,5
478271,2,5,1
478273,48,1,1
478321,18,1,1
478339,4,1,5
478343,8,5,1
478351,40,1,5
478391,8,5,1
478399,4,1,5
478403,8,5,1
478411,6,1,1
478417,4,1,5
478421,6,5,5
478427,6,5,5
478433,8,5,1
478441,10,1,5
478451,2,5,1
478453,6,1,1
478459,22,1,5
478481,2,5,1
478483,10,1,5
478493,30,5,5
478523,8,5,1
478531,40,1,5
478571,2,5,1
478573,6,1,1
478579,10,1,5
478589,14,5,1
478603,24,1,1
478627,4,1,5
478631,6,5,5
478637,14,5,1
478651,28,1,5
478679,18,5,5
478697,14,5,1
478711,16,1,5
478727,2,5,1
478729,10,1,5
478739,2,5,1
478741,6,1,1
478747,16,1,5
478763,6,5,5
478769,18,5,5
478787,14,5,1
478801,10,1,5
478811,2,5,1
478813,10,1,5
478823,8,5,1
478831,12,1,1
478843,10,1,5
478853,8,5,1
478861,10,1,5
478871,8,5,1
478879,18,1,1
478897,4,1,5
478901,12,5,5
478913,14,5,1
478927,4,1,5
478931,6,5,5
478937,6,5,5
478943,20,5,1
478963,4,1,5
478967,24,5,5
478991,8,5,1
478999,24,1,1
479023,4,1,5
479027,2,5,1
479029,12,1,1
479041,40,1,5
479081,50,5,1
479131,6,1,1
479137,10,1,5
479147,6,5,5
479153,36,5,5
479189,2,5,1
479191,10,1,5
479201,8,5,1
479209,12,1,1
479221,10,1,5
479231,8,5,1
479239,4,1,5
479243,20,5,1
479263,4,1,5
479267,20,5,1
479287,12,1,1
479299,10,1,5
479309,8,5,1
479317,10,1,5
479327,30,5,5
479357,14,5,1
479371,6,1,1
479377,10,1,5
479387,32,5,1
479419,10,1,5
479429,2,5,1
479431,10,1,5
479441,20,5,1
479461,12,1,1
479473,16,1,5
479489,8,5,1
479497,12,1,1
479509,4,1,5
479513,20,5,1
479533,10,1,5
479543,18,5,5
479561,8,5,1
479569,12,1,1
479581,12,1,1
479593,6,1,1
479599,24,1,1
479623,6,1,1
479629,10,1,5
479639,62,5,1
479701,48,1,1
479749,4,1,5
479753,8,5,1
479761,10,1,5
479771,6,5,5
479777,6,5,5
479783,14,5,1
479797,16,1,5
479813,8,5,1
479821,12,1,1
479833,6,1,1
479839,22,1,5
479861,18,5,5
479879,2,5,1
479881,10,1,5
479891,12,5,5
479903,6,5,5
479909,30,5,5
479939,12,5,5
479951,2,5,1
479953,4,1,5
479957,14,5,1
479971,42,1,1
480013,4,1,5
480017,2,5,1
480019,4,1,5
480023,20,5,1
480043,4,1,5
480047,2,5,1
480049,10,1,5
480059,2,5,1
480061,10,1,5
480071,20,5,1
480091,10,1,5
480101,6,5,5
480107,6,5,5
480113,20,5,1
480133,10,1,5
480143,14,5,1
480157,10,1,5
480167,2,5,1
480169,34,1,5
480203,6,5,5
480209,78,5,5
480287,12,5,5
480299,18,5,5
480317,12,5,5
480329,12,5,5
480341,2,5,1
480343,6,1,1
480349,18,1,1
480367,6,1,1
480373,6,1,1
480379,4,1,5
480383,8,5,1
480391,18,1,1
480409,10,1,5
480419,8,5,1
480427,22,1,5
480449,2,5,1
480451,10,1,5
480461,2,5,1
480463,36,1,1
480499,4,1,5
480503,6,5,5
480509,8,5,1
480517,4,1,5
480521,6,5,5
480527,6,5,5
480533,8,5,1
480541,12,1,1
480553,10,1,5
480563,6,5,5
480569,14,5,1
480583,4,1,5
480587,60,5,5
480647,14,5,1
480661,46,1,5
480707,6,5,5
480713,18,5,5
480731,6,5,5
480737,12,5,5
480749,12,5,5
480761,12,5,5
480773,14,5,1
480787,16,1,5
480803,24,5,5
480827,12,5,5
480839,14,5,1
480853,28,1,5
480881,30,5,5
480911,8,5,1
480919,10,1,5
480929,8,5,1
480937,4,1,5
480941,18,5,5
480959,8,5,1
480967,12,1,1
480979,10,1,5
480989,12,5,5
481001,2,5,1
481003,6,1,1
481009,12,1,1
481021,22,1,5
481043,8,5,1
481051,16,1,5
481067,6,5,5
481073,14,5,1
481087,6,1,1
481093,4,1,5
481097,12,5,5
481109,14,5,1
481123,10,1,5
481133,8,5,1
481141,6,1,1
481147,6,1,1
481153,4,1,5
481157,14,5,1
481171,6,1,1
481177,4,1,5
481181,18,5,5
481199,8,5,1
481207,4,1,5
481211,20,5,1
481231,18,1,1
481249,48,1,1
481297,4,1,5
481301,2,5,1
481303,4,1,5
481307,36,5,5
481343,20,5,1
481363,10,1,5
481373,6,5,5
481379,8,5,1
481387,22,1,5
481409,8,5,1
481417,16,1,5
481433,14,5,1
481447,22,1,5
481469,20,5,1
481489,12,1,1
481501,12,1,1
481513,18,1,1
481531,18,1,1
481549,22,1,5
481571,6,5,5
481577,12,5,5
481589,30,5,5
481619,14,5,1
481633,6,1,1
481639,12,1,1
481651,16,1,5
481667,6,5,5
481673,8,5,1
481681,12,1,1
481693,4,1,5
481697,2,5,1
481699,22,1,5
481721,30,5,5
481751,2,5,1
481753,16,1,5
481769,18,5,5
481787,14,5,1
481801,6,1,1
481807,6,1,1
481813,24,1,1
481837,6,1,1
481843,4,1,5
481847,2,5,1
481849,12,1,1
481861,6,1,1
481867,12,1,1
481879,4,1,5
481883,26,5,1
481909,30,1,1
481939,24,1,1
481963,34,1,5
481997,20,5,1
482017,4,1,5
482021,8,5,1
482029,4,1,5
482033,6,5,5
482039,12,5,5
482051,20,5,1
482071,22,1,5
482093,6,5,5
482099,2,5,1
482101,16,1,5
482117,6,5,5
482123,56,5,1
482179,10,1,5
482189,14,5,1
482203,10,1,5
482213,14,5,1
482227,4,1,5
482231,2,5,1
482233,10,1,5
482243,20,5,1
482263,18,1,1
482281,28,1,5
482309,14,5,1
482323,24,1,1
482347,4,1,5
482351,8,5,1
482359,12,1,1
482371,16,1,5
482387,6,5,5
482393,6,5,5
482399,2,5,1
482401,6,1,1
482407,6,1,1
482413,10,1,5
482423,14,5,1
482437,4,1,5
482441,42,5,5
482483,18,5,5
482501,6,5,5
482507,2,5,1
482509,4,1,5
482513,6,5,5
482519,8,5,1
482527,12,1,1
482539,30,1,1
482569,24,1,1
482593,4,1,5
482597,24,5,5
482621,6,5,5
482627,6,5,5
482633,8,5,1
482641,18,1,1
482659,4,1,5
482663,20,5,1
482683,4,1,5
482687,2,5,1
482689,18,1,1
482707,4,1,5
482711,6,5,5
482717,2,5,1
482719,12,1,1
482731,12,1,1
482743,10,1,5
482753,6,5,5
482759,8,5,1
482767,6,1,1
482773,16,1,5
482789,14,5,1
482803,16,1,5
482819,8,5,1
482827,10,1,5
482837,24,5,5
482861,2,5,1
482863,10,1,5
482873,24,5,5
482897,2,5,1
482899,18,1,1
482917,24,1,1
482941,6,1,1
482947,10,1,5
482957,14,5,1
482971,46,1,5
483017,14,5,1
483031,30,1,1
483061,10,1,5
483071,26,5,1
483097,30,1,1
483127,12,1,1
483139,24,1,1
483163,4,1,5
483167,12,5,5
483179,30,5,5
483209,2,5,1
483211,10,1,5
483221,8,5,1
483229,4,1,5
483233,6,5,5
483239,8,5,1
483247,4,1,5
483251,30,5,5
483281,8,5,1
483289,28,1,5
483317,6,5,5
483323,14,5,1
483337,10,1,5
483347,20,5,1
483367,10,1,5
483377,12,5,5
483389,8,5,1
483397,10,1,5
483407,2,5,1
483409,24,1,1
483433,10,1,5
483443,24,5,5
483467,14,5,1
483481,10,1,5
483491,8,5,1
483499,4,1,5
483503,20,5,1
483523,18,1,1
483541,10,1,5
483551,6,5,5
483557,6,5,5
483563,14,5,1
483577,34,1,5
483611,8,5,1
483619,10,1,5
483629,14,5,1
483643,6,1,1
483649,22,1,5
483671,26,5,1
483697,12,1,1
483709,10,1,5
483719,8,5,1
483727,6,1,1
483733,18,1,1
483751,6,1,1
483757,4,1,5
483761,6,5,5
483767,6,5,5
483773,14,5,1
483787,22,1,5
483809,2,5,1
483811,16,1,5
483827,2,5,1
483829,10,1,5
483839,14,5,1
483853,10,1,5
483863,6,5,5
483869,14,5,1
483883,24,1,1
483907,22,1,5
483929,8,5,1
483937,16,1,5
483953,18,5,5
483971,20,5,1
483991,28,1,5
484019,8,5,1
484027,10,1,5
484037,24,5,5
484061,6,5,5
484067,12,5,5
484079,12,5,5
484091,20,5,1
484111,6,1,1
484117,6,1,1
484123,6,1,1
484129,22,1,5
484151,2,5,1
484153,18,1,1
484171,10,1,5
484181,12,5,5
484193,8,5,1
484201,6,1,1
484207,22,1,5
484229,14,5,1
484243,16,1,5
484259,24,5,5
484283,18,5,5
484301,2,5,1
484303,24,1,1
484327,12,1,1
484339,22,1,5
484361,8,5,1
484369,4,1,5
484373,24,5,5
484397,14,5,1
484411,6,1,1
484417,22,1,5
484439,8,5,1
484447,10,1,5
484457,2,5,1
484459,28,1,5
484487,2,5,1
484489,4,1,5
484493,38,5,1
484531,12,1,1
484543,34,1,5
484577,20,5,1
484597,10,1,5
484607,2,5,1
484609,4,1,5
484613,8,5,1
484621,18,1,1
484639,4,1,5
484643,48,5,5
484691,12,5,5
484703,24,5,5
484727,6,5,5
484733,18,5,5
484751,12,5,5
484763,6,5,5
484769,8,5,1
484777,10,1,5
484787,42,5,5
484829,24,5,5
484853,14,5,1
484867,60,1,1
484927,24,1,1
484951,36,1,1
484987,12,1,1
484999,22,1,5
485021,8,5,1
485029,12,1,1
485041,12,1,1
485053,6,1,1
485059,4,1,5
485063,18,5,5
485081,20,5,1
485101,12,1,1
485113,10,1,5
485123,8,5,1
485131,6,1,1
485137,24,1,1
485161,6,1,1
485167,4,1,5
485171,30,5,5
485201,6,5,5
485207,2,5,1
485209,54,1,1
485263,48,1,1
485311,36,1,1
485347,4,1,5
485351,12,5,5
485363,8,5,1
485371,12,1,1
485383,6,1,1
485389,22,1,5
485411,6,5,5
485417,6,5,5
485423,14,5,1
485437,10,1,5
485447,32,5,1
485479,18,1,1
485497,12,1,1
485509,10,1,5
485519,24,5,5
485543,24,5,5
485567,20,5,1
485587,6,1,1
485593,10,1,5
485603,6,5,5
485609,38,5,1
485647,10,1,5
485657,14,5,1
485671,18,1,1
485689,12,1,1
485701,16,1,5
485717,12,5,5
485729,2,5,1
485731,22,1,5
485753,24,5,5
485777,42,5,5
485819,8,5,1
485827,4,1,5
485831,2,5,1
485833,60,1,1
485893,6,1,1
485899,10,1,5
485909,14,5,1
485923,18,1,1
485941,18,1,1
485959,18,1,1
485977,16,1,5
485993,30,5,5
486023,14,5,1
486037,4,1,5
486041,2,5,1
486043,10,1,5
486053,8,5,1
486061,10,1,5
486071,20,5,1
486091,12,1,1
486103,16,1,5
486119,14,5,1
486133,6,1,1
486139,24,1,1
486163,16,1,5
486179,2,5,1
486181,12,1,1
486193,10,1,5
486203,18,5,5
486221,2,5,1
486223,24,1,1
486247,34,1,5
486281,12,5,5
486293,14,5,1
486307,6,1,1
486313,10,1,5
486323,6,5,5
486329,2,5,1
486331,10,1,5
486341,8,5,1
486349,28,1,5
486377,2,5,1
486379,10,1,5
486389,2,5,1
486391,6,1,1
486397,10,1,5
486407,26,5,1
486433,10,1,5
486443,6,5,5
486449,32,5,1
486481,10,1,5
486491,12,5,5
486503,6,5,5
486509,2,5,1
486511,16,1,5
486527,12,5,5
486539,20,5,1
486559,10,1,5
486569,14,5,1
486583,6,1,1
486589,12,1,1
486601,16,1,5
486617,20,5,1
486637,4,1,5
486641,2,5,1
486643,10,1,5
486653,14,5,1
486667,4,1,5
486671,6,5,5
486677,2,5,1
486679,4,1,5
486683,14,5,1
486697,16,1,5
486713,8,5,1
486721,36,1,1
486757,10,1,5
486767,2,5,1
486769,12,1,1
486781,16,1,5
486797,20,5,1
486817,4,1,5
486821,12,5,5
486833,6,5,5
486839,30,5,5
486869,38,5,1
486907,16,1,5
486923,6,5,5
486929,14,5,1
486943,4,1,5
486947,2,5,1
486949,22,1,5
486971,6,5,5
486977,14,5,1
486991,16,1,5
487007,6,5,5
487013,8,5,1
487021,28,1,5
487049,2,5,1
487051,6,1,1
487057,16,1,5
487073,6,5,5
487079,14,5,1
487093,6,1,1
487099,12,1,1
487111,22,1,5
487133,44,5,1
487177,6,1,1
487183,4,1,5
487187,24,5,5
487211,2,5,1
487213,6,1,1
487219,28,1,5
487247,14,5,1
487261,22,1,5
487283,20,5,1
487303,4,1,5
487307,6,5,5
487313,36,5,5
487349,14,5,1
487363,18,1,1
487381,6,1,1
487387,4,1,5
487391,6,5,5
487397,26,5,1
487423,4,1,5
487427,2,5,1
487429,18,1,1
487447,10,1,5
487457,6,5,5
487463,6,5,5
487469,2,5,1
487471,6,1,1
487477,4,1,5
487481,8,5,1
487489,18,1,1
487507,54,1,1
487561,28,1,5
487589,12,5,5
487601,2,5,1
487603,4,1,5
487607,30,5,5
487637,12,5,5
487649,2,5,1
487651,6,1,1
487657,24,1,1
487681,10,1,5
487691,12,5,5
487703,6,5,5
487709,8,5,1
487717,10,1,5
487727,6,5,5
487733,8,5,1
487741,16,1,5
487757,12,5,5
487769,14,5,1
487783,6,1,1
487789,4,1,5
487793,18,5,5
487811,8,5,1
487819,10,1,5
487829,2,5,1
487831,12,1,1
487843,30,1,1
487873,16,1,5
487889,2,5,1
487891,6,1,1
487897,36,1,1
487933,10,1,5
487943,30,5,5
487973,6,5,5
487979,18,5,5
487997,6,5,5
488003,6,5,5
488009,2,5,1
488011,10,1,5
488021,30,5,5
488051,6,5,5
488057,12,5,5
488069,50,5,1
488119,24,1,1
488143,6,1,1
488149,4,1,5
488153,8,5,1
488161,10,1,5
488171,26,5,1
488197,6,1,1
488203,4,1,5
488207,2,5,1
488209,18,1,1
488227,4,1,5
488231,2,5,1
488233,6,1,1
488239,10,1,5
488249,12,5,5
488261,2,5,1
488263,24,1,1
488287,16,1,5
488303,6,5,5
488309,2,5,1
488311,6,1,1
488317,4,1,5
488321,8,5,1
488329,4,1,5
488333,6,5,5
488339,8,5,1
488347,6,1,1
488353,28,1,5
488381,18,5,5
488399,2,5,1
488401,6,1,1
488407,10,1,5
488417,2,5,1
488419,22,1,5
488441,18,5,5
488459,14,5,1
488473,30,1,1
488503,10,1,5
488513,26,5,1
488539,28,1,5
488567,6,5,5
488573,30,5,5
488603,8,5,1
488611,6,1,1
488617,10,1,5
488627,6,5,5
488633,6,5,5
488639,2,5,1
488641,10,1,5
488651,36,5,5
488687,2,5,1
488689,12,1,1
488701,10,1,5
488711,6,5,5
488717,6,5,5
488723,6,5,5
488729,14,5,1
488743,6,1,1
488749,10,1,5
488759,20,5,1
488779,12,1,1
488791,6,1,1
488797,24,1,1
488821,6,1,1
488827,6,1,1
488833,28,1,5
488861,18,5,5
488879,14,5,1
488893,4,1,5
488897,12,5,5
488909,12,5,5
488921,26,5,1
488947,12,1,1
488959,22,1,5
488981,12,5,5
488993,8,5,1
489001,10,1,5
489011,8,5,1
489019,24,1,1
489043,10,1,5
489053,8,5,1
489061,40,1,5
489101,8,5,1
489109,4,1,5
489113,14,5,1
489127,6,1,1
489133,24,1,1
489157,4,1,5
489161,18,5,5
489179,12,5,5
489191,6,5,5
489197,20,5,1
489217,22,1,5
489239,2,5,1
489241,16,1,5
489257,6,5,5
489263,20,5,1
489283,16,1,5
489299,30,5,5
489329,8,5,1
489337,6,1,1
489343,18,1,1
489361,6,1,1
489367,22,1,5
489389,18,5,5
489407,2,5,1
489409,18,1,1
489427,4,1,5
489431,8,5,1
489439,10,1,5
489449,8,5,1
489457,22,1,5
489479,8,5,1
489487,6,1,1
489493,36,1,1
489529,10,1,5
489539,12,5,5
489551,2,5,1
489553,4,1,5
489557,14,5,1
489571,42,1,1
489613,18,1,1
489631,22,1,5
489653,6,5,5
489659,14,5,1
489673,4,1,5
489677,2,5,1
489679,10,1,5
489689,2,5,1
489691,42,1,1
489733,10,1,5
489743,18,5,5
489761,30,5,5
489791,2,5,1
489793,6,1,1
489799,4,1,5
489803,14,5,1
489817,6,1,1
489823,10,1,5
489833,14,5,1
489847,4,1,5
489851,18,5,5
489869,2,5,1
489871,16,1,5
489887,14,5,1
489901,10,1,5
489911,2,5,1
489913,28,1,5
489941,2,5,1
489943,16,1,5
489959,2,5,1
489961,16,1,5
489977,12,5,5
489989,12,5,5
490001,2,5,1
490003,16,1,5
490019,12,5,5
490031,2,5,1
490033,24,1,1
490057,40,1,5
490097,6,5,5
490103,8,5,1
490111,6,1,1
490117,4,1,5
490121,30,5,5
490151,8,5,1
490159,10,1,5
490169,14,5,1
490183,18,1,1
490201,6,1,1
490207,16,1,5
490223,18,5,5
490241,6,5,5
490247,2,5,1
490249,18,1,1
490267,4,1,5
490271,6,5,5
490277,6,5,5
490283,26,5,1
490309,4,1,5
490313,26,5,1
490339,28,1,5
490367,26,5,1
490393,24,1,1
490417,4,1,5
490421,32,5,1
490453,6,1,1
490459,4,1,5
490463,18,5,5
490481,12,5,5
490493,6,5,5
490499,20,5,1
490519,18,1,1
490537,4,1,5
490541,2,5,1
490543,6,1,1
490549,10,1,5
490559,12,5,5
490571,2,5,1
490573,4,1,5
490577,2,5,1
490579,12,1,1
490591,28,1,5
490619,8,5,1
490627,4,1,5
490631,12,5,5
490643,18,5,5
490661,2,5,1
490663,34,1,5
490697,36,5,5
490733,8,5,1
490741,28,1,5
490769,2,5,1
490771,12,1,1
490783,46,1,5
490829,8,5,1
490837,12,1,1
490849,10,1,5
490859,18,5,5
490877,14,5,1
490891,22,1,5
490913,8,5,1
490921,6,1,1
490927,10,1,5
490937,12,5,5
490949,2,5,1
490951,6,1,1
490957,10,1,5
490967,2,5,1
490969,22,1,5
490991,2,5,1
490993,10,1,5
491003,36,5,5
491039,2,5,1
491041,18,1,1
491059,22,1,5
491081,2,5,1
491083,46,1,5
491129,8,5,1
491137,12,1,1
491149,10,1,5
491159,8,5,1
491167,4,1,5
491171,30,5,5
491201,12,5,5
491213,6,5,5
491219,32,5,1
491251,10,1,5
491261,12,5,5
491273,6,5,5
491279,18,5,5
491297,2,5,1
491299,28,1,5
491327,2,5,1
491329,4,1,5
491333,6,5,5
491339,2,5,1
491341,12,1,1
491353,4,1,5
491357,14,5,1
491371,6,1,1
491377,40,1,5
491417,6,5,5
491423,6,5,5
491429,32,5,1
491461,22,1,5
491483,6,5,5
491489,8,5,1
491497,4,1,5
491501,2,5,1
491503,24,1,1
491527,4,1,5
491531,6,5,5
491537,2,5,1
491539,42,1,1
491581,10,1,5
491591,2,5,1
491593,18,1,1
491611,16,1,5
491627,6,5,5
491633,6,5,5
491639,12,5,5
491651,2,5,1
491653,16,1,5
491669,8,5,1
491677,30,1,1
491707,12,1,1
491719,12,1,1
491731,6,1,1
491737,10,1,5
491747,26,5,1
491773,10,1,5
491783,6,5,5
491789,8,5,1
491797,22,1,5
491819,14,5,1
491833,4,1,5
491837,14,5,1
491851,6,1,1
491857,10,1,5
491867,6,5,5
491873,26,5,1
491899,24,1,1
491923,28,1,5
491951,18,5,5
491969,8,5,1
491977,6,1,1
491983,24,1,1
492007,6,1,1
492013,4,1,5
492017,12,5,5
492029,18,5,5
492047,6,5,5
492053,6,5,5
492059,2,5,1
492061,6,1,1
492067,10,1,5
492077,6,5,5
492083,20,5,1
492103,10,1,5
492113,114,5,5
492227,24,5,5
492251,2,5,1
492253,4,1,5
492257,24,5,5
492281,12,5,5
492293,6,5,5
492299,20,5,1
492319,58,1,5
492377,12,5,5
492389,8,5,1
492397,6,1,1
492403,6,1,1
492409,4,1,5
492413,8,5,1
492421,10,1,5
492431,32,5,1
492463,4,1,5
492467,20,5,1
492487,4,1,5
492491,20,5,1
492511,12,1,1
492523,28,1,5
492551,12,5,5
492563,24,5,5
492587,14,5,1
492601,16,1,5
492617,2,5,1
492619,10,1,5
492629,2,5,1
492631,10,1,5
492641,6,5,5
492647,12,5,5
492659,12,5,5
492671,2,5,1
492673,34,1,5
492707,12,5,5
492719,2,5,1
492721,10,1,5
492731,26,5,1
492757,4,1,5
492761,2,5,1
492763,6,1,1
492769,12,1,1
492781,18,1,1
492799,40,1,5
492839,14,5,1
492853,18,1,1
492871,12,1,1
492883,10,1,5
492893,8,5,1
492901,10,1,5
492911,56,5,1
492967,12,1,1
492979,22,1,5
493001,12,5,5
493013,8,5,1
493021,6,1,1
493027,16,1,5
493043,6,5,5
493049,18,5,5
493067,26,5,1
493093,16,1,5
493109,2,5,1
493111,10,1,5
493121,2,5,1
493123,4,1,5
493127,6,5,5
493133,6,5,5
493139,8,5,1
493147,12,1,1
493159,10,1,5
493169,8,5,1
493177,16,1,5
493193,8,5,1
493201,10,1,5
493211,6,5,5
493217,2,5,1
493219,12,1,1
493231,12,1,1
493243,6,1,1
493249,28,1,5
493277,2,5,1
493279,12,1,1
493291,10,1,5
493301,12,5,5
493313,20,5,1
493333,18,1,1
493351,18,1,1
493369,24,1,1
493393,4,1,5
493397,2,5,1
493399,4,1,5
493403,30,5,5
493433,14,5,1
493447,10,1,5
493457,6,5,5
493463,18,5,5
493481,42,5,5
493523,8,5,1
493531,10,1,5
493541,26,5,1
493567,6,1,1
493573,6,1,1
493579,4,1,5
493583,24,5,5
493607,14,5,1
493621,6,1,1
493627,16,1,5
493643,14,5,1
493657,36,1,1
493693,16,1,5
493709,2,5,1
493711,10,1,5
493721,8,5,1
493729,4,1,5
493733,14,5,1
493747,30,1,1
493777,16,1,5
493793,14,5,1
493807,4,1,5
493811,2,5,1
493813,4,1,5
493817,36,5,5
493853,6,5,5
493859,14,5,1
493873,4,1,5
493877,20,5,1
493897,22,1,5
493919,12,5,5
493931,6,5,5
493937,2,5,1
493939,28,1,5
493967,6,5,5
493973,6,5,5
493979,14,5,1
493993,30,1,1
494023,6,1,1
494029,12,1,1
494041,10,1,5
494051,18,5,5
494069,8,5,1
494077,6,1,1
494083,10,1,5
494093,8,5,1
494101,6,1,1
494107,22,1,5
494129,12,5,5
494141,6,5,5
494147,20,5,1
494167,24,1,1
494191,22,1,5
494213,24,5,5
494237,14,5,1
494251,6,1,1
494257,10,1,5
494267,2,5,1
494269,12,1,1
494281,6,1,1
494287,30,1,1
494317,10,1,5
494327,14,5,1
494341,12,1,1
494353,6,1,1
494359,10,1,5
494369,12,5,5
494381,2,5,1
494383,4,1,5
494387,20,5,1
494407,6,1,1
494413,28,1,5
494441,2,5,1
494443,28,1,5
494471,26,5,1
494497,22,1,5
494519,2,5,1
494521,18,1,1
494539,22,1,5
494561,2,5,1
494563,4,1,5
494567,20,5,1
494587,4,1,5
494591,18,5,5
494609,8,5,1
494617,4,1,5
494621,18,5,5
494639,8,5,1
494647,4,1,5
494651,20,5,1
494671,6,1,1
494677,10,1,5
494687,6,5,5
494693,6,5,5
494699,14,5,1
494713,6,1,1
494719,4,1,5
494723,8,5,1
494731,6,1,1
494737,6,1,1
494743,6,1,1
494749,10,1,5
494759,2,5,1
494761,22,1,5
494783,6,5,5
494789,14,5,1
494803,40,1,5
494843,6,5,5
494849,24,5,5
494873,26,5,1
494899,4,1,5
494903,14,5,1
494917,10,1,5
494927,6,5,5
494933,6,5,5
494939,20,5,1
494959,28,1,5
494987,30,5,5
495017,20,5,1
495037,4,1,5
495041,2,5,1
495043,24,1,1
495067,4,1,5
495071,38,5,1
495109,4,1,5
495113,6,5,5
495119,14,5,1
495133,6,1,1
495139,10,1,5
495149,2,5,1
495151,10,1,5
495161,20,5,1
495181,18,1,1
495199,12,1,1
495211,10,1,5
495221,20,5,1
495241,28,1,5
495269,8,5,1
495277,12,1,1
495289,12,1,1
495301,6,1,1
495307,16,1,5
495323,14,5,1
495337,6,1,1
495343,4,1,5
495347,12,5,5
495359,2,5,1
495361,10,1,5
495371,6,5,5
495377,12,5,5
495389,12,5,5
495401,12,5,5
495413,8,5,1
495421,12,1,1
495433,4,1,5
495437,12,5,5
495449,8,5,1
495457,4,1,5
495461,30,5,5
495491,20,5,1
