p,gap,res_mod30,next_res_mod30
706757,6,17,23
706763,24,23,17
706787,6,17,23
706793,8,23,1
706801,28,1,29
706829,8,29,7
706837,4,7,11
706841,6,11,17
706847,36,17,23
706883,14,23,7
706897,10,7,17
706907,6,17,23
706913,6,23,29
706919,2,29,1
706921,22,1,23
706943,18,23,11
706961,12,11,23
706973,14,23,7
706987,12,7,19
706999,12,19,1
707011,16,1,17
707027,2,17,19
707029,24,19,13
707053,18,13,1
707071,28,1,29
707099,12,29,11
707111,6,11,17
707117,14,17,1
707131,12,1,13
707143,10,13,23
707153,6,23,29
707159,18,29,17
707177,14,17,1
707191,6,1,7
707197,22,7,29
707219,30,29,29
707249,12,29,11
707261,18,11,29
707279,14,29,13
707293,6,13,19
707299,22,19,11
707321,20,11,1
707341,18,1,19
707359,24,19,13
707383,24,13,7
707407,22,7,29
707429,2,29,1
707431,6,1,7
707437,22,7,29
707459,8,29,7
707467,34,7,11
707501,26,11,7
707527,16,7,23
707543,18,23,11
707561,2,11,13
707563,10,13,23
707573,54,23,17
707627,6,17,23
707633,14,23,7
707647,6,7,13
707653,16,13,29
707669,2,29,1
707671,6,1,7
707677,6,7,13
707683,6,13,19
707689,22,19,11
707711,6,11,17
707717,6,17,23
707723,24,23,17
707747,6,17,23
707753,14,23,7
707767,22,7,29
707789,8,29,7
707797,4,7,11
707801,12,11,23
707813,14,23,7
707827,4,7,11
707831,18,11,29
707849,8,29,7
707857,12,7,19
707869,4,19,23
707873,14,23,7
707887,24,7,1
707911,12,1,13
707923,6,13,19
707929,4,19,23
707933,6,23,29
707939,12,29,11
707951,2,11,13
707953,4,13,17
707957,12,17,29
707969,12,29,11
707981,2,11,13
707983,24,13,7
708007,4,7,11
708011,6,11,17
708017,6,17,23
708023,8,23,1
708031,10,1,11
708041,6,11,17
708047,2,17,19
708049,4,19,23
708053,8,23,1
708061,30,1,1
708091,18,1,19
708109,10,19,29
708119,12,29,11
708131,6,11,17
708137,2,17,19
708139,22,19,11
708161,2,11,13
708163,16,13,29
708179,20,29,19
708199,22,19,11
708221,2,11,13
708223,6,13,19
708229,22,19,11
708251,18,11,29
708269,14,29,13
708283,4,13,17
708287,6,17,23
708293,18,23,11
708311,18,11,29
708329,14,29,13
708343,4,13,17
708347,6,17,23
708353,6,23,29
708359,2,29,1
708361,10,1,11
708371,32,11,13
708403,34,13,17
708437,20,17,7
708457,16,7,23
708473,6,23,29
708479,2,29,1
708481,12,1,13
708493,4,13,17
708497,20,17,7
708517,10,7,17
708527,32,17,19
708559,4,19,23
708563,6,23,29
708569,14,29,13
708583,10,13,23
708593,6,23,29
708599,2,29,1
708601,40,1,11
708641,6,11,17
708647,20,17,7
708667,22,7,29
708689,14,29,13
708703,30,13,13
708733,18,13,1
708751,52,1,23
708803,20,23,13
708823,16,13,29
708839,18,29,17
708857,2,17,19
708859,34,19,23
708893,6,23,29
708899,8,29,7
708907,6,7,13
708913,10,13,23
708923,14,23,7
708937,6,7,13
708943,16,13,29
708959,20,29,19
708979,10,19,29
708989,2,29,1
708991,6,1,7
708997,46,7,23
709043,14,23,7
709057,40,7,17
709097,20,17,7
709117,6,7,13
709123,16,13,29
709139,2,29,1
709141,10,1,11
709151,2,11,13
709153,4,13,17
709157,44,17,1
709201,10,1,11
709211,6,11,17
709217,14,17,1
709231,6,1,7
709237,34,7,11
709271,2,11,13
709273,6,13,19
709279,4,19,23
709283,24,23,17
709307,14,17,1
709321,16,1,17
709337,12,17,29
709349,2,29,1
709351,30,1,1
709381,28,1,29
709409,8,29,7
709417,4,7,11
709421,12,11,23
709433,14,23,7
709447,4,7,11
709451,2,11,13
709453,16,13,29
709469,38,29,7
709507,12,7,19
709519,12,19,1
709531,6,1,7
709537,10,7,17
709547,14,17,1
709561,28,1,29
709589,14,29,13
709603,4,13,17
709607,2,17,19
709609,40,19,29
709649,2,29,1
709651,12,1,13
709663,10,13,23
709673,6,23,29
709679,12,29,11
709691,2,11,13
709693,10,13,23
709703,26,23,19
709729,10,19,29
709739,2,29,1
709741,28,1,29
709769,8,29,7
709777,12,7,19
709789,10,19,29
709799,18,29,17
709817,6,17,23
709823,8,23,1
709831,12,1,13
709843,4,13,17
709847,6,17,23
709853,8,23,1
709861,10,1,11
709871,8,11,19
709879,22,19,11
709901,8,11,19
709909,4,19,23
709913,8,23,1
709921,6,1,7
709927,30,7,7
709957,6,7,13
709963,4,13,17
709967,14,17,1
709981,10,1,11
709991,18,11,29
710009,14,29,13
710023,4,13,17
710027,24,17,11
710051,2,11,13
710053,28,13,11
710081,8,11,19
710089,30,19,19
710119,70,19,29
710189,18,29,17
710207,12,17,29
710219,2,29,1
710221,36,1,7
710257,4,7,11
710261,12,11,23
710273,20,23,13
710293,6,13,19
710299,22,19,11
710321,2,11,13
710323,4,13,17
710327,14,17,1
710341,10,1,11
710351,20,11,1
710371,6,1,7
710377,6,7,13
710383,6,13,19
710389,10,19,29
710399,42,29,11
710441,2,11,13
710443,6,13,19
710449,10,19,29
710459,14,29,13
710473,10,13,23
710483,8,23,1
710491,12,1,13
710503,10,13,23
710513,6,23,29
710519,8,29,7
710527,4,7,11
710531,26,11,7
710557,4,7,11
710561,8,11,19
710569,4,19,23
710573,26,23,19
710599,4,19,23
710603,6,23,29
710609,12,29,11
710621,2,11,13
710623,4,13,17
710627,14,17,1
710641,22,1,23
710663,20,23,13
710683,10,13,23
710693,20,23,13
710713,64,13,17
710777,2,17,19
710779,12,19,1
710791,22,1,23
710813,24,23,17
710837,2,17,19
710839,10,19,29
710849,2,29,1
710851,12,1,13
710863,4,13,17
710867,6,17,23
710873,14,23,7
710887,16,7,23
710903,6,23,29
710909,2,29,1
710911,6,1,7
710917,12,7,19
710929,4,19,23
710933,18,23,11
710951,8,11,19
710959,12,19,1
710971,6,1,7
710977,10,7,17
710987,2,17,19
710989,12,19,1
711001,16,1,17
711017,2,17,19
711019,4,19,23
711023,18,23,11
711041,8,11,19
711049,40,19,29
711089,8,29,7
711097,24,7,1
711121,10,1,11
711131,2,11,13
711133,10,13,23
711143,20,23,13
711163,10,13,23
711173,8,23,1
711181,6,1,7
711187,22,7,29
711209,14,29,13
711223,36,13,19
711259,28,19,17
711287,12,17,29
711299,8,29,7
711307,10,7,17
711317,12,17,29
711329,24,29,23
711353,18,23,11
711371,26,11,7
711397,12,7,19
711409,18,19,7
711427,10,7,17
711437,26,17,13
711463,16,13,29
711479,18,29,17
711497,2,17,19
711499,10,19,29
711509,8,29,7
711517,6,7,13
711523,16,13,29
711539,24,29,23
711563,14,23,7
711577,6,7,13
711583,6,13,19
711589,28,19,17
711617,12,17,29
711629,20,29,19
711649,4,19,23
711653,26,23,19
711679,12,19,1
711691,10,1,11
711701,6,11,17
711707,2,17,19
711709,4,19,23
711713,14,23,7
711727,4,7,11
711731,18,11,29
711749,2,29,1
711751,6,1,7
711757,36,7,13
711793,18,13,1
711811,6,1,7
711817,12,7,19
711829,10,19,29
711839,8,29,7
711847,12,7,19
711859,18,19,7
711877,12,7,19
711889,10,19,29
711899,14,29,13
711913,10,13,23
711923,6,23,29
711929,8,29,7
711937,10,7,17
711947,12,17,29
711959,8,29,7
711967,6,7,13
711973,10,13,23
711983,24,23,17
712007,14,17,1
712021,30,1,1
712051,16,1,17
712067,26,17,13
712093,16,13,29
712109,12,29,11
712121,12,11,23
712133,24,23,17
712157,12,17,29
712169,2,29,1
712171,12,1,13
712183,16,13,29
712199,20,29,19
712219,18,19,7
712237,42,7,19
712279,10,19,29
712289,12,29,11
712301,2,11,13
712303,16,13,29
712319,2,29,1
712321,10,1,11
712331,8,11,19
712339,18,19,7
712357,52,7,29
712409,8,29,7
712417,10,7,17
712427,2,17,19
712429,4,19,23
712433,14,23,7
712447,30,7,7
712477,6,7,13
712483,6,13,19
712489,4,19,23
712493,6,23,29
712499,8,29,7
712507,4,7,11
712511,20,11,1
712531,30,1,1
712561,10,1,11
712571,2,11,13
712573,28,13,11
712601,2,11,13
712603,28,13,11
712631,20,11,1
712651,18,1,19
712669,12,19,1
712681,6,1,7
712687,6,7,13
712693,4,13,17
712697,14,17,1
712711,6,1,7
712717,22,7,29
712739,42,29,11
712781,26,11,7
712807,12,7,19
712819,18,19,7
712837,4,7,11
712841,2,11,13
712843,4,13,17
712847,36,17,23
712883,6,23,29
712889,2,29,1
712891,18,1,19
712909,4,19,23
712913,14,23,7
712927,12,7,19
712939,12,19,1
712951,10,1,11
712961,6,11,17
712967,6,17,23
712973,8,23,1
712981,40,1,11
713021,18,11,29
713039,20,29,19
713059,18,19,7
713077,30,7,7
713107,10,7,17
713117,12,17,29
713129,18,29,17
713147,2,17,19
713149,10,19,29
713159,12,29,11
713171,6,11,17
713177,6,17,23
713183,6,23,29
713189,2,29,1
713191,36,1,7
713227,6,7,13
713233,6,13,19
713239,4,19,23
713243,18,23,11
713261,6,11,17
713267,14,17,1
713281,6,1,7
713287,22,7,29
713309,2,29,1
713311,18,1,19
713329,18,19,7
713347,4,7,11
713351,2,11,13
713353,4,13,17
713357,24,17,11
713381,8,11,19
713389,10,19,29
713399,8,29,7
713407,4,7,11
713411,6,11,17
713417,50,17,7
713467,10,7,17
713477,14,17,1
713491,6,1,7
713497,4,7,11
713501,8,11,19
713509,24,19,13
713533,30,13,13
713563,6,13,19
713569,28,19,17
713597,2,17,19
713599,12,19,1
713611,16,1,17
713627,26,17,13
713653,10,13,23
713663,18,23,11
713681,56,11,7
713737,6,7,13
713743,4,13,17
713747,6,17,23
713753,18,23,11
713771,36,11,17
713807,20,17,7
713827,4,7,11
713831,2,11,13
713833,28,13,11
713861,2,11,13
713863,10,13,23
713873,18,23,11
713891,12,11,23
713903,14,23,7
713917,10,7,17
713927,12,17,29
713939,2,29,1
713941,16,1,17
713957,24,17,11
713981,6,11,17
713987,42,17,29
714029,8,29,7
714037,24,7,1
714061,12,1,13
714073,34,13,17
714107,6,17,23
714113,26,23,19
714139,4,19,23
714143,8,23,1
714151,12,1,13
714163,6,13,19
714169,30,19,19
714199,24,19,13
714223,4,13,17
714227,20,17,7
714247,10,7,17
714257,26,17,13
714283,58,13,11
714341,8,11,19
714349,12,19,1
714361,16,1,17
714377,66,17,23
714443,20,23,13
714463,16,13,29
714479,2,29,1
714481,6,1,7
714487,16,7,23
714503,6,23,29
714509,8,29,7
714517,4,7,11
714521,8,11,19
714529,22,19,11
714551,6,11,17
714557,6,17,23
714563,6,23,29
714569,8,29,7
714577,24,7,1
714601,18,1,19
714619,54,19,13
714673,4,13,17
714677,14,17,1
714691,28,1,29
714719,20,29,19
714739,12,19,1
714751,22,1,23
714773,8,23,1
714781,6,1,7
714787,10,7,17
714797,12,17,29
714809,18,29,17
714827,12,17,29
714839,2,29,1
714841,10,1,11
714851,2,11,13
714853,16,13,29
714869,12,29,11
714881,6,11,17
714887,6,17,23
714893,14,23,7
714907,4,7,11
714911,8,11,19
714919,24,19,13
714943,4,13,17
714947,2,17,19
714949,22,19,11
714971,20,11,1
714991,28,1,29
715019,12,29,11
715031,18,11,29
715049,14,29,13
715063,6,13,19
715069,4,19,23
715073,14,23,7
715087,22,7,29
715109,14,29,13
715123,28,13,11
715151,2,11,13
715153,4,13,17
715157,2,17,19
715159,12,19,1
715171,18,1,19
715189,4,19,23
715193,30,23,23
715223,6,23,29
715229,8,29,7
715237,6,7,13
715243,6,13,19
715249,10,19,29
715259,30,29,29
715289,12,29,11
715301,2,11,13
715303,10,13,23
715313,26,23,19
715339,18,19,7
715357,4,7,11
715361,12,11,23
715373,24,23,17
715397,20,17,7
715417,6,7,13
715423,16,13,29
715439,2,29,1
715441,12,1,13
715453,4,13,17
715457,32,17,19
715489,10,19,29
715499,24,29,23
715523,14,23,7
715537,12,7,19
715549,18,19,7
715567,4,7,11
715571,6,11,17
715577,2,17,19
715579,34,19,23
715613,8,23,1
715621,18,1,19
715639,4,19,23
715643,8,23,1
715651,6,1,7
715657,22,7,29
715679,2,29,1
715681,18,1,19
715699,28,19,17
715727,12,17,29
715739,14,29,13
715753,24,13,7
715777,12,7,19
715789,12,19,1
715801,10,1,11
715811,6,11,17
715817,6,17,23
715823,20,23,13
715843,6,13,19
715849,10,19,29
715859,8,29,7
715867,6,7,13
715873,4,13,17
715877,2,17,19
715879,10,19,29
715889,14,29,13
715903,6,13,19
715909,10,19,29
715919,8,29,7
715927,16,7,23
715943,18,23,11
715961,2,11,13
715963,6,13,19
715969,4,19,23
715973,18,23,11
715991,8,11,19
715999,4,19,23
716003,30,23,23
716033,30,23,23
716063,24,23,17
716087,30,17,17
716117,6,17,23
716123,14,23,7
716137,6,7,13
716143,18,13,1
716161,10,1,11
716171,2,11,13
716173,76,13,29
716249,8,29,7
716257,22,7,29
716279,12,29,11
716291,8,11,19
716299,22,19,11
716321,30,11,11
716351,32,11,13
716383,6,13,19
716389,10,19,29
716399,12,29,11
716411,2,11,13
716413,34,13,17
716447,2,17,19
716449,4,19,23
716453,6,23,29
716459,18,29,17
716477,2,17,19
716479,4,19,23
716483,8,23,1
716491,10,1,11
716501,30,11,11
716531,12,11,23
716543,6,23,29
716549,14,29,13
716563,18,13,1
716581,10,1,11
716591,30,11,11
716621,8,11,19
716629,4,19,23
716633,26,23,19
716659,4,19,23
716663,8,23,1
716671,16,1,17
716687,6,17,23
716693,14,23,7
716707,6,7,13
716713,18,13,1
716731,10,1,11
716741,2,11,13
716743,4,13,17
716747,36,17,23
716783,6,23,29
716789,20,29,19
716809,10,19,29
716819,8,29,7
716827,30,7,7
716857,4,7,11
716861,8,11,19
716869,28,19,17
716897,2,17,19
716899,18,19,7
716917,12,7,19
716929,22,19,11
716951,2,11,13
716953,6,13,19
716959,22,19,11
716981,6,11,17
716987,14,17,1
717001,10,1,11
717011,36,11,17
717047,42,17,29
717089,2,29,1
717091,12,1,13
717103,6,13,19
717109,4,19,23
717113,14,23,7
717127,6,7,13
717133,6,13,19
717139,10,19,29
717149,2,29,1
717151,10,1,11
717161,30,11,11
717191,38,11,19
717229,30,19,19
717259,12,19,1
717271,18,1,19
717289,4,19,23
717293,24,23,17
717317,6,17,23
717323,8,23,1
717331,10,1,11
717341,56,11,7
717397,16,7,23
717413,6,23,29
717419,8,29,7
717427,16,7,23
717443,6,23,29
717449,14,29,13
717463,28,13,11
717491,20,11,1
717511,16,1,17
717527,2,17,19
717529,4,19,23
717533,6,23,29
717539,12,29,11
717551,8,11,19
717559,22,19,11
717581,8,11,19
717589,4,19,23
717593,38,23,1
717631,22,1,23
717653,6,23,29
717659,8,29,7
717667,12,7,19
717679,4,19,23
717683,14,23,7
717697,22,7,29
717719,32,29,1
717751,46,1,17
717797,6,17,23
717803,8,23,1
717811,6,1,7
717817,24,7,1
717841,10,1,11
717851,32,11,13
717883,4,13,17
717887,30,17,17
717917,2,17,19
717919,4,19,23
717923,44,23,7
717967,12,7,19
717979,10,19,29
717989,18,29,17
718007,36,17,23
718043,6,23,29
718049,2,29,1
718051,36,1,7
718087,6,7,13
718093,28,13,11
718121,18,11,29
718139,24,29,23
718163,6,23,29
718169,2,29,1
718171,12,1,13
718183,4,13,17
718187,54,17,11
718241,18,11,29
718259,12,29,11
718271,32,11,13
718303,18,13,1
718321,10,1,11
718331,6,11,17
718337,6,17,23
718343,6,23,29
718349,8,29,7
718357,22,7,29
718379,2,29,1
718381,6,1,7
718387,4,7,11
718391,20,11,1
718411,12,1,13
718423,4,13,17
718427,6,17,23
718433,20,23,13
718453,4,13,17
718457,6,17,23
718463,30,23,23
718493,18,23,11
718511,2,11,13
718513,28,13,11
718541,6,11,17
718547,12,17,29
718559,20,29,19
718579,24,19,13
718603,18,13,1
718621,12,1,13
718633,24,13,7
718657,4,7,11
718661,30,11,11
718691,12,11,23
718703,14,23,7
718717,6,7,13
718723,18,13,1
718741,6,1,7
718747,12,7,19
718759,42,19,1
718801,6,1,7
718807,6,7,13
718813,28,13,11
718841,6,11,17
718847,24,17,11
718871,26,11,7
718897,4,7,11
718901,18,11,29
718919,12,29,11
718931,6,11,17
718937,6,17,23
718943,30,23,23
718973,26,23,19
718999,10,19,29
719009,2,29,1
719011,16,1,17
719027,14,17,1
719041,16,1,17
719057,6,17,23
719063,8,23,1
719071,30,1,1
719101,18,1,19
719119,24,19,13
719143,6,13,19
719149,4,19,23
719153,14,23,7
719167,10,7,17
719177,2,17,19
719179,4,19,23
719183,6,23,29
719189,8,29,7
719197,6,7,13
719203,24,13,7
719227,10,7,17
719237,2,17,19
719239,28,19,17
719267,14,17,1
719281,16,1,17
719297,36,17,23
719333,18,23,11
719351,2,11,13
719353,24,13,7
719377,16,7,23
719393,20,23,13
719413,6,13,19
719419,22,19,11
719441,6,11,17
719447,36,17,23
719483,20,23,13
719503,30,13,13
719533,24,13,7
719557,10,7,17
719567,2,17,19
719569,4,19,23
719573,24,23,17
719597,2,17,19
719599,34,19,23
719633,6,23,29
719639,20,29,19
719659,12,19,1
719671,10,1,11
719681,2,11,13
719683,6,13,19
719689,10,19,29
719699,14,29,13
719713,4,13,17
719717,6,17,23
719723,8,23,1
719731,18,1,19
719749,4,19,23
719753,20,23,13
719773,6,13,19
719779,12,19,1
719791,10,1,11
719801,12,11,23
719813,8,23,1
719821,12,1,13
719833,6,13,19
719839,54,19,13
719893,10,13,23
719903,8,23,1
719911,30,1,1
719941,6,1,7
719947,4,7,11
719951,8,11,19
719959,22,19,11
719981,8,11,19
719989,18,19,7
720007,12,7,19
720019,4,19,23
720023,30,23,23
720053,6,23,29
720059,30,29,29
720089,2,29,1
720091,10,1,11
720101,26,11,7
720127,6,7,13
720133,18,13,1
720151,22,1,23
720173,6,23,29
720179,14,29,13
720193,4,13,17
720197,14,17,1
720211,10,1,11
720221,8,11,19
720229,12,19,1
720241,12,1,13
720253,4,13,17
720257,24,17,11
720281,2,11,13
720283,6,13,19
720289,10,19,29
720299,2,29,1
720301,10,1,11
720311,8,11,19
720319,40,19,29
720359,2,29,1
720361,6,1,7
720367,6,7,13
720373,24,13,7
720397,6,7,13
720403,4,13,17
720407,6,17,23
720413,26,23,19
720439,42,19,1
720481,10,1,11
720491,6,11,17
720497,30,17,17
720527,20,17,7
720547,22,7,29
720569,2,29,1
720571,36,1,7
720607,4,7,11
720611,6,11,17
720617,2,17,19
720619,34,19,23
720653,8,23,1
720661,16,1,17
720677,6,17,23
720683,14,23,7
720697,6,7,13
720703,40,13,23
720743,20,23,13
720763,4,13,17
720767,6,17,23
720773,6,23,29
720779,12,29,11
720791,2,11,13
720793,36,13,19
720829,18,19,7
720847,10,7,17
720857,12,17,29
720869,8,29,7
720877,10,7,17
720887,12,17,29
720899,2,29,1
720901,12,1,13
720913,18,13,1
720931,12,1,13
720943,4,13,17
720947,14,17,1
720961,10,1,11
720971,12,11,23
720983,8,23,1
720991,6,1,7
720997,6,7,13
721003,10,13,23
721013,24,23,17
721037,6,17,23
721043,8,23,1
721051,6,1,7
721057,22,7,29
721079,8,29,7
721087,22,7,29
721109,2,29,1
721111,6,1,7
721117,12,7,19
721129,10,19,29
721139,2,29,1
721141,18,1,19
721159,4,19,23
721163,6,23,29
721169,8,29,7
721177,4,7,11
721181,18,11,29
721199,8,29,7
721207,6,7,13
721213,6,13,19
721219,4,19,23
721223,6,23,29
721229,14,29,13
721243,18,13,1
721261,6,1,7
721267,16,7,23
721283,8,23,1
721291,16,1,17
721307,12,17,29
721319,2,29,1
721321,12,1,13
721333,4,13,17
721337,14,17,1
721351,12,1,13
721363,16,13,29
721379,2,29,1
721381,6,1,7
721387,10,7,17
721397,42,17,29
721439,12,29,11
721451,30,11,11
721481,18,11,29
721499,30,29,29
721529,18,29,17
721547,14,17,1
721561,10,1,11
721571,6,11,17
721577,20,17,7
721597,16,7,23
721613,6,23,29
721619,2,29,1
721621,10,1,11
721631,30,11,11
721661,2,11,13
721663,24,13,7
721687,10,7,17
721697,6,17,23
721703,6,23,29
721709,24,29,23
721733,6,23,29
721739,44,29,13
721783,10,13,23
721793,50,23,13
721843,6,13,19
721849,10,19,29
721859,24,29,23
721883,8,23,1
721891,18,1,19
721909,12,19,1
721921,30,1,1
721951,10,1,11
721961,18,11,29
721979,12,29,11
721991,6,11,17
721997,14,17,1
722011,12,1,13
722023,4,13,17
722027,20,17,7
722047,16,7,23
722063,6,23,29
722069,8,29,7
722077,16,7,23
722093,26,23,19
722119,4,19,23
722123,24,23,17
722147,2,17,19
722149,4,19,23
722153,6,23,29
722159,8,29,7
722167,6,7,13
722173,40,13,23
722213,24,23,17
722237,6,17,23
722243,14,23,7
722257,16,7,23
722273,14,23,7
722287,4,7,11
722291,8,11,19
722299,12,19,1
722311,6,1,7
722317,4,7,11
722321,12,11,23
722333,8,23,1
722341,12,1,13
722353,10,13,23
722363,6,23,29
722369,8,29,7
722377,12,7,19
722389,22,19,11
722411,6,11,17
722417,14,17,1
722431,28,1,29
722459,8,29,7
722467,12,7,19
722479,10,19,29
722489,20,29,19
722509,12,19,1
722521,16,1,17
722537,2,17,19
722539,24,19,13
722563,18,13,1
722581,18,1,19
722599,12,19,1
722611,22,1,23
722633,6,23,29
722639,24,29,23
722663,6,23,29
722669,44,29,13
722713,10,13,23
722723,14,23,7
722737,12,7,19
722749,34,19,23
722783,8,23,1
722791,6,1,7
722797,10,7,17
722807,12,17,29
722819,14,29,13
722833,16,13,29
722849,32,29,1
722881,18,1,19
722899,4,19,23
722903,18,23,11
722921,12,11,23
722933,30,23,23
722963,8,23,1
722971,6,1,7
722977,6,7,13
722983,46,13,29
723029,2,29,1
723031,12,1,13
723043,6,13,19
723049,4,19,23
723053,14,23,7
723067,4,7,11
723071,18,11,29
723089,12,29,11
723101,2,11,13
723103,6,13,19
723109,4,19,23
723113,6,23,29
723119,8,29,7
723127,6,7,13
723133,24,13,7
723157,4,7,11
723161,6,11,17
723167,2,17,19
723169,12,19,1
723181,12,1,13
723193,16,13,29
723209,12,29,11
723221,6,11,17
723227,30,17,17
723257,2,17,19
723259,4,19,23
723263,6,23,29
723269,2,29,1
723271,16,1,17
723287,6,17,23
723293,26,23,19
723319,18,19,7
723337,16,7,23
723353,8,23,1
723361,18,1,19
723379,12,19,1
723391,16,1,17
723407,2,17,19
723409,4,19,23
723413,8,23,1
723421,18,1,19
723439,12,19,1
723451,16,1,17
723467,6,17,23
723473,6,23,29
723479,12,29,11
723491,2,11,13
723493,36,13,19
723529,22,19,11
723551,2,11,13
723553,6,13,19
723559,4,19,23
723563,24,23,17
723587,2,17,19
723589,12,19,1
723601,6,1,7
723607,10,7,17
723617,6,17,23
723623,38,23,1
723661,60,1,1
723721,6,1,7
723727,12,7,19
723739,22,19,11
723761,30,11,11
723791,6,11,17
723797,2,17,19
723799,4,19,23
723803,20,23,13
723823,6,13,19
723829,10,19,29
723839,12,29,11
723851,6,11,17
723857,2,17,19
723859,34,19,23
723893,8,23,1
723901,6,1,7
723907,6,7,13
723913,4,13,17
723917,6,17,23
723923,26,23,19
723949,10,19,29
723959,8,29,7
723967,6,7,13
723973,4,13,17
723977,20,17,7
723997,4,7,11
724001,6,11,17
724007,14,17,1
724021,58,1,29
724079,14,29,13
724093,6,13,19
724099,12,19,1
724111,6,1,7
724117,4,7,11
724121,2,11,13
724123,30,13,13
724153,34,13,17
724187,24,17,11
724211,8,11,19
724219,40,19,29
724259,8,29,7
724267,10,7,17
724277,14,17,1
724291,12,1,13
724303,6,13,19
724309,4,19,23
724313,18,23,11
724331,62,11,13
724393,10,13,23
724403,30,23,23
724433,8,23,1
724441,6,1,7
724447,6,7,13
724453,6,13,19
724459,10,19,29
724469,12,29,11
724481,6,11,17
724487,12,17,29
724499,14,29,13
724513,4,13,17
724517,2,17,19
724519,12,19,1
724531,16,1,17
724547,6,17,23
724553,14,23,7
724567,6,7,13
724573,10,13,23
724583,14,23,7
724597,4,7,11
724601,8,11,19
724609,12,19,1
724621,6,1,7
724627,4,7,11
724631,8,11,19
724639,4,19,23
724643,8,23,1
724651,70,1,11
724721,2,11,13
724723,6,13,19
724729,4,19,23
724733,14,23,7
724747,4,7,11
724751,18,11,29
724769,8,29,7
724777,4,7,11
724781,2,11,13
724783,24,13,7
724807,6,7,13
724813,24,13,7
724837,10,7,17
724847,6,17,23
724853,26,23,19
724879,22,19,11
724901,2,11,13
724903,36,13,19
724939,10,19,29
724949,12,29,11
724961,6,11,17
724967,24,17,11
724991,2,11,13
724993,16,13,29
725009,32,29,1
725041,16,1,17
725057,14,17,1
725071,6,1,7
725077,22,7,29
725099,12,29,11
725111,2,11,13
725113,6,13,19
725119,28,19,17
725147,2,17,19
725149,10,19,29
725159,2,29,1
725161,28,1,29
725189,12,29,11
725201,8,11,19
725209,64,19,23
725273,20,23,13
725293,10,13,23
725303,14,23,7
725317,4,7,11
725321,2,11,13
725323,4,13,17
725327,14,17,1
725341,16,1,17
725357,2,17,19
725359,12,19,1
725371,10,1,11
725381,12,11,23
725393,6,23,29
725399,24,29,23
725423,14,23,7
725437,10,7,17
725447,2,17,19
725449,30,19,19
725479,28,19,17
725507,12,17,29
725519,12,29,11
725531,6,11,17
725537,42,17,29
725579,8,29,7
725587,10,7,17
725597,6,17,23
725603,36,23,29
725639,14,29,13
725653,10,13,23
725663,8,23,1
725671,16,1,17
725687,36,17,23
725723,8,23,1
725731,6,1,7
725737,12,7,19
725749,40,19,29
725789,12,29,11
725801,6,11,17
725807,20,17,7
725827,34,7,11
725861,2,11,13
725863,4,13,17
725867,24,17,11
725891,6,11,17
725897,12,17,29
725909,20,29,19
725929,10,19,29
725939,14,29,13
725953,28,13,11
725981,2,11,13
725983,10,13,23
725993,6,23,29
725999,8,29,7
726007,6,7,13
726013,10,13,23
726023,20,23,13
726043,28,13,11
726071,20,11,1
726091,6,1,7
726097,4,7,11
726101,6,11,17
726107,2,17,19
726109,28,19,17
726137,2,17,19
726139,10,19,29
726149,8,29,7
726157,6,7,13
726163,6,13,19
726169,12,19,1
726181,10,1,11
726191,30,11,11
726221,66,11,17
726287,2,17,19
726289,12,19,1
726301,6,1,7
726307,24,7,1
726331,6,1,7
726337,30,7,7
726367,4,7,11
726371,6,11,17
726377,2,17,19
726379,12,19,1
726391,22,1,23
726413,6,23,29
726419,12,29,11
726431,26,11,7
726457,6,7,13
726463,6,13,19
726469,18,19,7
726487,10,7,17
726497,24,17,11
726521,6,11,17
726527,6,17,23
726533,26,23,19
726559,30,19,19
726589,10,19,29
726599,2,29,1
726601,10,1,11
726611,8,11,19
726619,4,19,23
726623,6,23,29
726629,12,29,11
726641,6,11,17
726647,12,17,29
726659,20,29,19
726679,10,19,29
726689,8,29,7
726697,4,7,11
726701,6,11,17
726707,44,17,1
726751,28,1,29
726779,8,29,7
726787,10,7,17
726797,12,17,29
726809,2,29,1
726811,28,1,29
726839,2,29,1
726841,12,1,13
726853,40,13,23
726893,6,23,29
726899,12,29,11
726911,6,11,17
726917,6,17,23
726923,18,23,11
726941,12,11,23
726953,30,23,23
726983,6,23,29
726989,2,29,1
726991,12,1,13
727003,6,13,19
727009,10,19,29
727019,2,29,1
727021,28,1,29
727049,12,29,11
727061,2,11,13
727063,16,13,29
727079,42,29,11
727121,2,11,13
727123,34,13,17
727157,2,17,19
727159,10,19,29
727169,14,29,13
727183,6,13,19
727189,12,19,1
727201,10,1,11
727211,30,11,11
727241,6,11,17
727247,2,17,19
727249,12,19,1
727261,6,1,7
727267,4,7,11
727271,2,11,13
727273,16,13,29
727289,8,29,7
727297,16,7,23
727313,14,23,7
727327,16,7,23
727343,8,23,1
727351,18,1,19
727369,30,19,19
727399,10,19,29
727409,18,29,17
727427,24,17,11
727451,8,11,19
727459,12,19,1
727471,12,1,13
727483,4,13,17
727487,12,17,29
727499,2,29,1
727501,40,1,11
727541,20,11,1
727561,16,1,17
727577,12,17,29
727589,24,29,23
727613,8,23,1
727621,12,1,13
727633,34,13,17
